dcterms:title,dcterms:abstract,nlon:keyword,length
Various estimates are made of the rate at which it will be possible to circle the globe,"Various estimates are made of the rate at which it will be possible to circle the globe when the Siberian railway is completed. The Russian Minister of Communication, M. Chilkoff, reports the following rates across the continent :Bremen to St. Petersburg and Vladivostock eleven and one half days ; Vladivostock to San Francisco, ten days ; San Francisco to New York, four and a half days ; New York to Bremen, seven days ; total thirty-three days. Other estimates are made by calculating on faster service on the Pacific than is now maintained. For instance a special courier could make the journey as follows :London to Moscow, 36 hours ; Moscow to Vladivostock, 149 hours ; Vladivostock to San Francisco to New York, 73.1 hours ; New York to Plymouth, 133.8 hours ; Plymouth to London, 32 hours―total, 665.2 hours. This gives a total of twenty-seven days, and seventeen hours for the whole journey. If seventeen hours be allowed for delay in transfers, we get a total of twenty-eight days as the time which would probably be occupied by a special courier in making the entire trip round the world",기사; 사회,1099
宮廷錄事,官報●宮廷錄事詔曰申複而諭之者未有底蘊卽意宜不俟駕及見附牘滿紙張皇一切與所期於卿者判然相殊朕所云云謾歸於浮文而牢守卿言執以爲諦卿固自可而獨不念一榻憂勤苦心待卿者乎甚未知如是而適合於義也卿之愼節非不奉慮而惟卿精識尙旺此朕所以勉卿者也夫豈强所不强只顧敦迫而已哉朕旣鄭重爲言而不直略無開回乃忽轉益牴牾復未知何說可以感動卿心卿自裁量必思朕言望卿勿復爲煩卽圖出膺庸答虛襟翹企之意事偕來秘書丞更爲傳諭于議政期於偕來 九月二十四日秘書院丞李種完書奏臣於陰曆八月十三日申時量敬奉聖諭更爲傳諭于議政府議政尹容善所住處則以爲鐵防莫越株守莫變課日抗命罪戾徒積臣非不知不竢駕屨之義而猶且如是者有不得已者存焉耳臣於此任前則冒膺今則自畫者一則臣之量而後入也一則臣之不能者止也今若自恃圖報之宿願妄生擔券之愚計則是負臣心也辜聖恩也苟或一分可强則以臣寤寐如結食息不忘之素忱顚沛有所不計蹈赴在所不避而緣臣一出致誤國事則悔之莫及事亦奚補此臣之量力度義以決退讓賢爲軆國保民之計者也委毗此重孤負此極涕泣瞻望若蒙燭諒則家國之光臣主之榮尤當何如哉然而今於諭敎中有不敢承聞之敎皇慄震迫不省攸措今何敢以眇末去就更事煩瀆乎謹當俟病少間冒登前席面陳由中之懇冀蒙軆下之恩矣邇臣陋地日夜相守彌增皇阨伏願先賜召還焉云矣臣旣承期於偕來之命故姑爲仍留之意敢奏答曰知道詔曰聞議政明日造朝云爲國事萬幸偕來秘書丞還入以安大臣之心 以上九月二十五日議政府贊政內部大臣臣 李乾夏謹奏金川郡守洪鳳觀苽期雖過際此災年士民惜去似此循良合施久任特加一苽俾效責成之意謹上奏 光武五年九月二十四日奉旨制曰可宮內府特進官閔京鎬辭職疏 批旨省疏具悉所請依施 ○中樞院議官 李圭昇辭職疏 批旨省疏具悉所請依施 以上九月二十五日,정치; 기사,717
成川郡竹郊水災狀況,●成川郡竹郊水災狀況江東郡守 朴相駿氏가 成川郡竹郊水災狀況에 對야 來函이 如左니七月二十七八日 平南成川郡의 漲水 支那唐堯以後에 初有 洪水라 各方面의 詳細 報道 姑未聞얏스나 該郡沿江兩岸各村落에 家屋의 漂頹와 人畜의 死傷이 大槪 多數 줄노 預想고 個中에 本人이 目覩 該郡楸灘面竹郊洞의 水災 誠히 曠前 慘狀을 極지라 當日 增水 約三十四五尺에 達야 該洞全軆가 沒數浸水됨으로 人畜은 暴雨 冒고 洞中에 最히 高大堅固 家屋上에 避難圖生야 多大 死傷은 僅免얏스나 牛馬鷄犬䐁 等의 屋上의 登은 東西古今에 不見不聞 異事이오 水勢가 減退 後에 見 즉 人家 四拾餘戶가 漂頹되고 其餘 一般 半頹야 四壁이 盡落에 盖覆과 柱礎만 僅存 더러 又該洞 百餘戶에 多年儲積얏던 糓類의 流失又朽傷 것이 累千石이라 人人이 失巢야 或 搆木而露宿거나 設幕而居接 衣服과 糧米及鹽漿이 俱乏얏스니 男女老少의 覔衣呼飢 慘狀은 哭聲載路이오며 加之田畓은 或 覆沙 或 掘鑿되여 本年秋獲은 姑舍고 來頭耕播의 望이 永絶 不得已 相提流離 者 日日 增加지라 盖該洞은 人口의 衆과 物産의 豊이 成川一郡의 第一指 屈던 最繁華地로 距今六年前브터 學校 設立야 現在 生徒가 五拾餘名이오 外國에 留學 者 三四人이라 一般 住民의 國家思想이 稍有야 新事業發展의 希望이 多大더니 今에 卒然히 空前 大打擊을 受야 人人이 棲屑고 家家이 流離 悲境에 陷 生活이 無策니 敎育도 已矣라 悠悠蒼天아 此何人斯오 民旣渙散에 國稅가 亦從而減收리니 若無政府之別般救恤과 慈善家之特憐義濟즉 如此 被災殘酷之地方은 反有甚於文川郡饑饉而將不免村村邱墟也라 얏더라,사회; 기사,820
哭裴說公,嗚呼라 公來何遲며 公歸何疾고 吾於公에 疑天理之彗悟며 信人言之不虛노라 公以壹筆로 我刀山劒水慘雲凄雨中의 大韓에 立야 大聲疾呼며 揮毫指斥야 我同胞를 提醒코자 筆禿舌焦호 終不見自由니 可謂丈夫의 能事가 未畢이어날 公遽告歸니 古云天道無視야 不與善人者ㅣ 非也耶아 我同胞의 塗炭이 日甚고 風潮의 飄蕩이 日極니 可謂志士의 壯志가 未伸이어날 公文告諭니 俚諺所謂禍不單行者ㅣ 非也耶아 嗚呼蒼天아 此何忍斯며 此何忍斯오 二千萬我韓民族은 非皇天之赤子也耶아胡然送壹義士고 又胡然奪之니 吾於公에 疑天意之不助며 信民族之將盡노라 嗚呼라 大導師ㅣ 逝矣오 不請友ㅣ 去矣라 復有誰야 金비로 我의 眼瘼를 괄며 木鐸으로 我의 耳聾을 警 然이나 公의 幻化色身은 雖死엿스나 唯大韓每日申報ㅣ 存焉則公의 精神氣魄과 手澤遺跡과 壯志大業은 不死지라 公이 雖冥冥之中에셔라도 必默護我大韓每日申報야 永劫保護야 我大韓國土를 愛護며 我大韓民族을 眷恤지나 伊誰續之오 嗚呼라 吾ㅣ 以此自慰於心며 以此厚望於公靈며 以此深勸於繼公業者노라 嗚呼哀哉 權泰說 拜哭,사회; 기사,524
商學界第一號,雜            報●商學界第一號  東京留學生尹▣夏文尙宇諸氏 商業學生으로 本國經濟界의 衰頹 狀况을 憂慮고 商業의 擴張을 勸告기 爲야 商學界란 月報를 發行은 已爲報道어니와 今其第一號를 接讀 則敬告國內商業界諸氏라 題고 論文이 如左니夫泰西列邦은 緣何而爲今日之富며 亞東半島은 由何而爲今日之貧고 國之爲富도 自有其原며 國之爲貧도 亦有其因나니 原因이 維何오 人必曰國之富貧은 因其土地之廣狹과 物產之衆寡지나 余獨曰富强之䇿은 無上乎商業야 一國之富도 在於商業고 一國之强도 在於商業이라노니 換言진 國家維持之與否 殆由乎商業者之手中이라지라 何故오 土地가 雖云廣大고 物產이 雖云衆多나 一國之內에 耕耘之地가 自有定界고 一年之內에 產出之物이 亦有限度니 此不過供給一國之需要야 旣富之國이 無以加富며 已貧之國이 無以加貧이로 至若商業야 其性質이 不單不純고 其範圍가 極廣極大야 自國版圖 勿論고 雖異域萬邦이라도 梯航而互相往來며 貨物焉自由交換나 自國所乏之產物은 依賴于彼國之所有고 彼國所有之長技 取補于自國之所短야 有無相資며 長短相償야 以築邦家富强之基礎 元非農業之可比라 捨此商業而何顧乎아 故로 國雖富强이라도 非商業人이면 不能保護고 國雖貧弱이라도 有商業人이면 可以維持지니 試觀라 英國은 以北海一隅에 孤立之小島로 世界到處에 殖民地附屬國等이 如星散棋布야 凛乎覇權으로 揮揚于六洲之上者 此非商業保護之結果而何며 德國은 自今數十年前에 經濟之現象이 萎靡不振더니 至于今日야 市塲金融之膨脹은 能有肩美利堅之勢力며 海外貿易之擴張은 漸有壓頭英吉利之傾向야 斬然頭角이 現出于兩球之上者 非商業奬勵之効而何오 噫라 我韓은 自古로 曰士農工業之階級制度가 嚴肅 結果로 重士之重農之主義가 盛播於民間고 賤工賤商之獘風이 大行於國中야 爲士農者 待以上賓며 工商者 視以賤役니 工業이 由是而衰敗며 商業이 如彼其萎靡야 大規模之製造工塲은 國內에 姑無一處之設立者焉고 大資本之營業會社 都下에 只有數個之名穪而已니 如是而國雖不欲爲貧이나 得乎며 國雖不欲爲弱이나 能乎아 今日은 即刷新時代也▣改革時代也라 政治法律도 不可不刷新이오 農業工業도 不得不改革이로 政法農工之刷新改革은 自有其人며 自有其日而至若商業야 乃吾儕之直接責任이니 不可不急速改良乃已라 一日遲緩면 有一日之捐고 二日遷延면 有二日之害나니 何故오 今日焉商海之狂瀾이 澎湃冲天야 幾乎傾側東洋之勢也라 當此之時야 徒作墨守故株之兎고 如無因時制宣之實이면 自己之固有商權은 㪅無回復之日지니 全國之無限利源은 盡歸無强之手지니 可不畏哉며 可不懼哉아 凡爲商業家者其責也重고 其任也大니 遠商人近商人이 一体團結며 大資本小資本이 互相聯合야 一面敎育設廣則機關而養商人之知識며 他面則大革去來制圖而商業之發展야 以復商界之權利며 以建國家之基礎를 大有厚望焉노니 勗之哉어다,사회; 기사,1357
淸韓賓舘韓國部博覽會觀覽說明書大略,"雜報淸韓賓舘韓國部博覽會觀覽說明書大略 (前号續)其他 茶난 京都府에셔 最極의 上品을 産야 其他 各府縣도 出品 곳은 多量 産額이 有니 모다 歐美諸國으로 輸出옵 烟草난 鹿兒島縣에셔 上品을 産야 其他 出品 府縣도 産出이 多 是난 內國需用으로 爲重고 卷烟草를 製造야 貴國에도 輸出니 貴國은 烟草의 産額이 多야 其性質이 善良 것도 有다 니 來頭난 去來도 되고 又太豆 小豆와 乃至蔬菜, 菓物, 麻, 苧, 綿花 等 出品도 有니 林檎과 葡萄 等은 來頭貴國에 移植야 其産出을 見 時갸 有고 麻 苧 蔬菜 等도 貴國에셔 地質이 善良 곳에 移植면 結果가 好 쥴노 斟酌되 種이 良好 것 아니면 好良 成蹟을 得기 難오니 獘國의 良種을 試作심을 希望옵 太豆은 貴國의 産額이 多야 米와 갓치 一年에 一百五十萬石가량을 獘國으로 輸出되난 貴國米난 獘國米보다 價錢이 至賤니 是난 貴國農民諸氏가 良種을 不植 것과 除草에 操心치 아니 것과 稻扱을 使用지 아니고 莚을 敷지 안코 沙地에 打租니 土沙가 混入난 거시 第一原因이오 此打租난 藁에 租가 殘留거나 멀니 飛散며 或은 打租粗略習慣이 되면 租가 脫離기 易니 苅入運搬時에 散脫에 不尠 것도 實노 損害가 夥多올지라 是故로 善種을 撰야 苗處置種과 植栽를 改良야 除草를 四回로 고 稻扱器를 使用 時에난 丁寧十分의 五以上을 增收리니 設令 貴國一年 米産量을 一千萬石으로 면 一千五百萬石을 得올지라 農業上으로 爲야 長時說明 것도 貴國과 獘國은 갓치 農으로 國本을 삼고 其農産物의 豊凶은 貿易消長의 關繫야바로 利害를 갓치 난 邦國이니 아모록 深히 相考신 후에 獘國의 長이 貴國의 短을 補 것시 잇슬 진 直時實施심을 企望옵나이다 (未完)",기사; 사회,865
叙任及辭令,"○敍任及辭令○六月二十五日安樂兼純 阪井勳 安藤正次郞 宇田豊勝 任警部敍判任官三等○七月五日山口羊六 諸隈政一 任內部主事敍判任官五等 △任內部技手敍判任官五等 彌田雅吉○七月六日任官立漢城外國語學校敎授敍判任官二等 長谷了慶○七月九日特敍勳二等賜八卦章 淸國前正領事 官唐恩桐中樞院議長勳一等 金允植 中樞院顧問大勳 李址鎔 中樞院顧問勳一等 李根澤 仝 李夏榮 中樞院贊議勳三等 李鶴圭 軍部次官勳三等 韓鎭昌 軍部軍務局長勳三等 趙性根 警視廳警視勳五等 黃信泰 日本國으로셔 領受 皇太子渡韓紀念章 右 該員等에게 各其 領受 紀念章에 佩用을 勅裁를 經하야 准許홈(以上七月七日表勳院) △度支部司計局長 元應常 度支部理財局長勳三等 李濬相 日本國으로셔 領受 皇太子渡韓紀念章 右 該員等에게 各其 領受 紀念章에 佩用을 勅裁를 經하야 准許홈(以上七月八日表勳院) △中樞院顧問勳一等 閔泳綺 仝 權重顯 漢城府尹勳三等 張憲植 承寧府侍從勳三等 李恒九 日本國으로셔 領受 皇太子渡韓絶念章, 日本國으로셔 領受 勳六等旭日章 六品 李秉九 右 該員等에게 各其 領受 勳章紀念章에 佩用홈을 勅裁을 經야 准許홈(以上七月九日表勳院) △依願免本官(七月七日內部) 郡主事 柳秉性",기사; 정치,566
向者에 美國大統領選擧時에 兩次薦望되얏던,向者에 美國大統領選擧時에 兩次薦望되얏던 有名 라언氏가 皇城基督敎靑年會에셔 演說이 如左니大抵聯絡이라이 通古及今에 其端불一니 假使俺이 東洋에 來◈야 異族人種과 同處 時에 二種聯絡이 有니 一은 人種聯絡이오◈ 言語聯絡이라 各樣聯낙이 許多 中에 大韓二千萬人口의 聯낙으로 論진 是 大韓國家的聯낙이오 美國八千萬人口의 聯낙은 美國國家的聯낙이오 淸國四億萬人口의 聯낙은亦是自己國家的聯낙이며 設或俺이 英國이나 英屬加拿大地方에 徃진 言語를 相通니 是 言語的聯낙이라若或德國人이 與彼國人으로 言語 相通치못면 情誼가 泛然니 俺이 是邦에 來到야도 言語聯낙에 參與치못지라大抵此幾種聯낙中에 世界聯낙이라을 論진 人種이 旣불相同즉 人種聯낙으로 世界的聯낙이라 稱이 불可고 言語가 又불相通즉言語聯낙으로 世界的聯낙이라 稱이 불可호 但有一件聯낙니 卽宗敎的聯낙이니 此 因야 世界上人民的聯낙이라고 可謂지라 設令俺이 大韓이나 日本이나 支라나 印度等國에 徃야 言語 雖불相通나仁愛的寸心으로 全世界各國人民이 互相聯냑니 夫愛也者 廣大도 無限고 權力도 無限야 我美國格言에도 有고此次之行에 日本고구 地方에셔도 叩얏거니와 基督을 信야 열낙다 謂이라 此 箇人이 各各自己身分上아니라 愛人如己으로 열낙이니若無一愛字면 近自一家親屬으로 以至親友와 人民이 互相贊助 原因이 生치못것시오 且美國宣敎師와 此靑年會가 大韓에 渡來키 불能것시오 設或宣敎師가 來到고 靑年會가 設立얏슬지라도 未完,사회; 기사,741
敍任及辭令,●敍任及辭令陞從二品 正三品 金在珣 仝 李伊挾 ○陞正三品 六品 朴逸根 仝 趙南倬 仝 韓珽錫 仝 趙鏞九 仝 申暎均 仝 金學權 仝 安鳳鎬 仝 閔忠植 仝 吉永淳 仝 朴弼遠 五品 張俊廷 六品 尹耆炳 仝 尹滋善 仝 安鍾卨 郡守 高運河 六品 崔錫榮 仝 千永俊 四品 朴鳳煥  以上光武六年十月九日陞正三品 六品 吉民益 仝 李炳燾   以上二月十七日依願免本官 度支部主事 宋圭悳  三月十三日中樞院議官 卞榮奎 仝 李亮淳 仝 安鍾現 仝 申贊煕 仝 李燦宇 仝 方漢斗 依願免本官 ○正三品 李元泳 六品 柳興澈 九品 金履道 仝 朴齊俊 仝 崔在瑛 仝 朴永模 任中樞院議官敍奏任官六等  以上五月八日管理署主事 李鍾憲 仝 洪敬善 仝 李陽稙 仝 金敬善 仝 南宮鍵 仝 南宮極 仝 兪河龜 仝 崔龍麟 仝 李昌模 仝 金基權 仝 劉鎭勃 慶基殿參奉 高永憲 中樞院議官 李鍾台 仝 金◈鶴 仝 金根鉉 仝 黃中宅 仝 尹滋和 仝 李河善 仁川府公立小學校副敎員 朱定均 依願免本官 ○韓鼎錫 趙台夏 辛興敎 黃在顯 朴◈漸 黃浩欽 姜道旭 金奉煥 金能鉉 九品 文九鉉 任管理署主事敍判任官八等 ○任慶基殿參奉敍判任八等官 成信鎬 ○任度支部主事敍判任官六等 金炳贊 ○正三品 鄭基燮 九品 安敎郁 仝 金允基 仝 張榮淳 仝 朴迺秀 仝 愼道晟 任中樞院議官敍奏任官六等 ○官立小學校敎員 鄭泰桓 任仁川府公立小學校敎員敍判任官四等 ○任官立小學校敎員敍判任官五等 前敎員 朱定均 ○任外國語學校副敎官敍判任官六等 金鍾權  以上五月九日管理署主事 趙台夏 仝 韓鼎錫 仝 辛興敎 仝 黃在顯 仝 朴奎漸 仝 黃浩欽 仝 姜道旭 同 金奉◈ 同 金能鉉 同 文九鉉 慶基殿參奉 成信鎬 箕子陵參奉 金成學 依願免本官 ○金性權 成晉永 柳賢佑 申瑢燮 金昌洛 金弼基 張春植 李寅根 李遠濟 李鎔煜 林璣澤 李秉契 李鍾衡 李漢衡 任通信司電話課主事敍判任官八等 ○邊基纘 金淳甲 朴晉錫 林世根 趙永漢 郭泰鉉 都相駿 金成度 明範植 金正基 任管理署主事敍判任官八等 ○任慶基殿參奉敍判任官八等 九品 李起龍 ○任箕子陵參奉敍判任官八等 李洙憲  以上五月十日,기사; 정치,946
戶水博士의 開戰論,外報⊙戶水博士의 開戰論 (續)何者오 日本이 兵力으로써 俄國을 屈치 아니면 俄國이 반다시 滿洲를 其掌中에 入 것이오 滿洲가 其掌中에 入 後난 更히 一步를 進야 朝鮮을 拉코져  것은 此亦必然 勢니 智者를 待 後에 知 者가 아니오 俄國이 朝鮮을 拉코져 을 日本이 許諾면 其次에 生 問題난 日本의 獨立問題라 故로 日本은 決코 朝鮮을 俄國에 委치 아니 것이오 加之俄國이 滿洲를 倂呑 後난 日本勢力을 永永排斥 것이니 日本의 移住民이 滿洲에셔 平穩無事히 營業을 不可望이라 故로 現今 形勢을 因야 此를 按면 日俄戰爭은 早晩에 必生 者인 則 俄國의 兵備가 整頓치 아니을 當야 日本이 斷然코 討伐난 方策을 不可不 決定지라 今에 日本의 艦隊力이 俄國에 優고 來春에 至면 彼我勢力이 相似되 地勢로 言면 我가 彼에 優나 萬若 一年內外를 經過하면 彼의 艦隊力이 我에 優하랴 하고 今後 五年을 經過하면 彼軍艦의 噸數가 我에 優함이 大略 十三萬噸假量으로 思惟하노니 此時에 至하야 비로소 交戰하자난 說은 俄人이 吐 議論이오 日本人이 吐 議論이 아니라 我의 權利利益이 侵害되난 境遇에 時機을 不擇하고 開戰을 主張함은 愚人의 議論이오 智人의 議論이 아니니 智者난 我에 便利한 時機를 擇하고 戰爭을 決行하야 甚히 勞力지 아니하고 敵을 屈할지라 道聽途說을 據한 則 桂伯이 對外强硬한 議論을 抱한다 云니 余난 아즉 深信치 아니하되 其巷說이 的確하기를 希望함으로 滿洲問題에 關하야 暫時 沈默하얏더니 不意巷說에 桂伯이 又掛冠코져 함을 傳함으로 於是乎 余난 桂伯이 戰爭 決心의 有無를 疑하노니 萬若 桂伯이 掛冠하고 對外軟派의 人이 內閣椅子에 凭하면 日本의 不幸이 莫大於此로다 事若至此하면 志士仁人이 適當한 方法을 講하야 狂瀾을 旣倒에 回하난 決心이 不可無라 하얏더라  (完),기사; 정치,887
司法,●司法接准前高等裁判所報告書內開被告金煕胄案件由檢事公訴審理則大靜郡居文基千告訴內陰曆上年春房賊星七嘯聚衆民驟到于被告所居朝天關毀破家舍時矣兄基成隨往矣被告以濟州郡守稱以渠之從弟被殺於矣兄捉囚使令房三日後與大靜郡守愼㘽佑合席以刑杖打殺矣兄云被告所供則該文基成隨從房星七毀破人家戕殺人命之情節的確同年三月二十三日承察理使朴用元指揮施刑杖三十度取招回報同月二十七日因病致斃於郡獄而用刑之先已嬰沴氣彈壓衆民果係時急從其暫時權宜初無愼㘽佑合席之事文基千所供房星七毀破人家時渠兄亦爲隨往則文基成所犯罔赦無容更論用之刑杖雖違新章而卽因察理使指揮則不可歸責於被告然病囚未差施以刑推難免不恤罪囚之責該犯照大明律公式編制書有違條凡奉制書有所施行而違者律處笞一百公罪收贖放送之意로 法部大臣이 上奏와 奉旨依奏接准前高等裁判所報告書內開被告鄭寅夏案件由檢事公訴審理則被告之姪鄭仲弼曾有負債於京居閔承旨而閔家代言人呈訴本郡屢度發校鄭仲弼先機隱避竟不就捉陰曆本年三月二十八日龍頭里射會之場禁斷酗酒次官隷數三人鄭仲弼跟捕次數三人罷閑官隷遊玩者四五人合十餘名橫行射場酗酒肆悖無所顧忌故被告之從弟鄭泰始據理諭責則該官隷輩縛手施辱於鄭泰始之際被告之子鄭時憲使人解縛則忽有官隷一人以杖打唇流血如注被告同里人等執捉官隷三人來到于被告所在處被告卽行縛打雖云欲懲其悖習渠子時憲之被打於該官隷實無確證且官隷與平民有異私自縛打果係妄擧無辭仰對之意自供明白被告鄭寅夏照大明律鬪敺編拒敺追攝人條凡官司差遣追徵錢粮句攝公事而抗拒不服及敺所差者律笞八十處辦之意로 法部大臣이 上奏와 奉旨依奏 以上六月八日,기사; 정치,679
官應事項,●官應事項慶尙北道管下郡守治蹟尙州郡守安學柱  新譽始聞▣效可期○慶州郡守朴炳翌  再莅之▣已熟其政○大邱郡守柳承榮  今此古人外虛內實○星州郡守金甲洙  古家規範大夫聲望○義城郡守金榮灝  邑務積滯官宜遄返○永川郡守李章鎔  已慣邑治之要務更革稅捧之謬獘○安東郡守宋鍾冕  推實心行實政吏曰嚴民曰惠○醴泉郡守金炳䮲旣廉且明何有爲政○金山郡守李海成治固無瑕言亦有理○善山郡守閔丙星初郡能吏災歲活佛○淸道郡守李載紀三載爲政一副當規賙賑防築稱頌更蔚○靑松郡守李世永  下車捐恤播碑騰頌○仁同郡守閔明植  邑幾就完政復尙簡○寧海郡守李喆和  夙著山郡茂績又見海民輿頌○順興郡守朴珉榮  能知施措可愛勤恪○豊基郡守金鍾仁  大抵治民宜先慈惠○漆谷郡守  未差○盈德郡守未差○龍宮郡守張龍煥  所䙡恤隱頗欲興學○河陽郡守尹奎善  守規矩各適其宜以廉直何用不臧○榮川郡守李丙默民恐或失倅來必蘇○奉化郡守李丙儀未赴任○淸河郡守李載憲  日淺○眞寳郡守李鳳稙  官何不還民有請願○軍威郡守張漢基  若救荒與築洑皆捐薄廩其周事而析理綽有餘地○義興郡守李弼永第聞此邑所論皆曰我侯必返○新寧郡守吉民益  宜尙簡嚴湏戒冊傔○延日郡守朴珉準  寛猛互濟吏民咸服○禮安郡守柳浩榮  毁倘求全人固直實○開寧郡守趙東璿  以若勤幹儘有紛始◎聞慶郡守金永年  見於木碑倘是實績○知禮郡守安璋遠  慮或挾雜斤送衙安○咸昌郡守金基洙  邑雖小而謬獘實多官未久而聲聞稍傳○英陽郡守鄭夏鉉  日淺○興海郡守趙重翊  夏米秋布捐捧補民苟推是心何政不理○慶山郡守李啓弼  得治軆而不求赫譽察民情而必施實惠○慈仁部守李寅兢  自以老錬復尙醇謹○比安郡守林秉斗  獘邑輿論庶有望焉○玄風喆守安永重  剛明之性綜詳於事○高靈郡守崔璇鎬  過必知改心切圖報○長䯻郡守文昌錫  邑僻千里衙空半年忠淸南道管下郡守治蹟公州郡守趙準凞  束吏嚴明이요 臨民慈惠홈○洪州郡守徐公淳  惠恤其政이요循良之治혼○韓山郡守李源斗  獘局可完이요 歉民佇蘇▣○舒川郡守閔健植錬達成規요 寛猛爲政홈○沔川郡守徐載雨  治優百里요 頌播一省홈○瑞山郡守徐廷喆  臨事而明이요 聽訟也公홈○德山郡守李純應  周察民隱이요▣燭吏奸홈○林川郡守李宗烈  治著製錦이요 頌騰歌袴홈○鴻山郡守閔泳禼  政本淸淨이요 訟亦平允홈○恩津郡守李漢膺  未赴任○泰安郡守兪致稷  振刷有術이요聽理無冤홈○溫陽郡守  未差○大興郡守李錫珪  薄試牛刀요 可惜鸞棲홈○平澤郡守吳宖默  邑小如斗니 不煩施措홈○定山郡守具然泰  如彼歉邑에 幸有良手홈○靑陽郡守李敎承  惠著蔀民이요 咸彈礦徒홈○懷德郡守  未差○鎭岑郡守韓聖會  處官如家니 吏民咸懷홈,정치; 기사,1130
土耳其改革說,⊙土耳其改革說巴婁幹半島의 禍原이 土耳其秕政에 發은 何人이던지 異議가 無 바어니와 一外國雜誌上에 土耳其改革說을 論 者가 有니 其槪要에 曰 土耳其改革事 外交家가 焦慮 바로 其內部事情을 不通이 有憾니 今에 其積獘의 二三을 擧건 土國政府가 殆히 其責任을 不顧고 凡事에 正直誠實을 欠며 朝令暮改가 無常이 世人의 像想에 過고 特히 財政事情에 至야난 何許整理가 無며 何許秩序가 無고 亂雜의 極에 達야 每年 預筭을 編成이 無고 支出收入을 精筭이 無며 政府大官의 擅恣이 되고 且賄賂가 盛行야 窮民만 重稅를 不堪케 고 又裁判所의 腐敗가 劇甚야 處刑에 一定 標準이 無여 裁判官이 自意處決고 政府內의 讒誣가 劇甚 故로 何人이던지 地位의 安固를 不得고 投獄流罪가 日多야 上下가 皆一日이라도 安心치 못난지라 事情이 如此 則 其內部를 窺如난 者난 其改革이 容易치 못며 且其國의 前程이 危殆에 瀕을 知得 것이니 오 今日에 其改革을 依賴 處난 土國皇帝에 在나 皇帝난 宮殿外에 一步도 不出난 故로 民情을 不知며 又政府當局者난 皆排擠運動에 奔忙고 各樣讒誣를 皇帝 上奏난 等事가 其獘端이 極히 錯綜紛糾 狀況인 則 今日 皇帝에 向야난 國情의 改革을 希望치 못지라 然則 歐洲外交家난 從來 土耳其改革을 絶望이라 야 俄國도 此를 行코져 아니고 每年에 償金만 完全히 領受면 足히 넉이난 듯고 此外 英德法 等도 改革의 希望이 不無로 此로 由야 列國 國係의 混雜을 惹起가 慮야 拱手觀望나 土耳其改革事난 土耳其에 委任 것이 아니라 歐洲平和를 保全랴면 列國이 妥協後에 列國 委員을 組鐵야 土耳其財政의 整理에 着手을 要니 卽列國 委員에게 土國財政權을 把握켸 면 租稅徵收와 賦課方法과 預筭案編成과 官吏俸給의 制定等을 嚴히야 着着整理케  것이니 今日境遇에난 列國 或 某某國이 土國財政權에 參與기에 不至면 改革을 希望치 못지라 此난 極難 問題인지 不知로 財政紊亂이 劇甚야 德法 等이 此로 由야 屢次 憤激야 數次嚴重 國際談辦이 有얏슴으로 列國이 財政整理난 境遇에 不至면 不已가 無常 쥴노 信다 얏더라,정치; 기사,1058
陸戰의 法規慣例에 關 條約(續),⊙陸戰의 法規慣例에 關 條約 (續)第四十一條 一個人이 自己의 發意로써 休戰規約의 條欵을 違反 時 唯其違反者를 處罰기로 要求고 만일 損害를 受 時 其賠償을 要求 權利를 有에 止홈第三欵 敵國版圖內의 軍衙權力第四十二條 一地方으로써 事實上에 敵軍의 權力內로 歸 時 此를 占領된 者로 看做고 占領은 右權力이 成立고 且行使 만 地域으로써 限홈 ○第四十三條 正當 權力이 事實上에 占領者의 手로 移 以上은 占領者가 萬不得已 境遇外에 占領地의 現行法律을 尊重히 야 아모조록 公共의 秩序及衆庶의 生活을 回復保障 目的으로써 其權內에 屬 手段을 施이 可홈 ○第四十四條 占領地의 人民을 强迫야 其本國에 敵對 作戰動作에 加케  事를 禁홈 ○第四十五條 占領地의 人民을 强迫야 其占領國에게 臣從라 誓케 을 禁홈 ○第四十六條 家族의 名譽及權利와 個人의 生命及私有의 財産과 宗敎의 信仰及其遵行은 尊重히 아니이 不可고 私有財産은 沒數 事를 得치 못홈 ○第四十七條 掠奪은 嚴禁홈 ○第四十八條 占領者가 만일 占領地內에셔 從來 國家를 爲야 設 租稅 賦課金及通行稅를 徵收 時 아모조록 現行의 賦課規則을 依야 此를 徵收이 可니 此境遇에 占領者가 占領地行政의 費用을 支辦되 其原政府에셔 支辦던 바와 同一의 調度 義務가 有홈 ○第四十九條 占領者가 만일 占領地에 對야 前條에 揭 租稅外에 他課立金을 命 境遇에 軍 或 占領地 行政上을 需要를 應 外엔 此를 得치 못홈 (未完),정치; 기사,739
Rev. D. a. Bunker having severed his relations with the Methodist mission,"Rev. D. a. Bunker having severed his relations with the Methodist mission with which he has been connected for the past three years, left Seoul yesterday to go north to enter upon new duties in connection with the mines. Mr. Bunker is one of the oldest residents in Seoul. He came to Korea in 1866 and was connected with the Royal College until the spring of 1894. Mrs. Bunker expects to follow her husband in a few weeks. They will both be much missed by ◈◈◈◈iguers here in the capital and especially in the Seoul Union of which they were prominent members. We wish them success in their new work",기사; 사회,597
