dcterms:title,dcterms:abstract,nlon:keyword,length
光武二年九月六日에 京釜鐵道敷設權을 日本京釜鐵道會社에 准許얏,別報◎光武二年九月六日에 京釜鐵道敷設權을 日本 京釜鐵道會社에 准許얏 此線路의 關係綦重은 無容更議어니와 合同中에 有曰 此合同 調印 日로 起야 三個年以內에 起工되 만일 此期限이 過도록 始役지 못거나 且起工 지 十年內에 竣工치 못면 此合同은 自歸廢止고 竣工後 十五年終이면 韓國政府가 該鐵道를 公平估價로 買入다 얏더니 上年五月頃에 日本 建築技師 等이 線路를 踏査야 京釜終點地의 總計 長一千一百七十五韓里로 畫定고 資本金 二千五百萬元 募集의 方針은 株式과 債券으로 該社總辦人이 議決고 本年一月붓터 五百萬元의 十萬株 第一回募集에 着手야 二月末에 結了 預定으로 三萬三千三十五株 發起人이 擔當고 六萬六千九百六十五株 公衆에게 募集야 株式募集의 成數되로 線路에 起工 터이라  該線路가 京城으로 忠淸 全羅 慶尙 三道를 橫貫니 此三道 全國中 戶口가 稠雜고 物産이 饒足 地方인 列郡의 各市場都會處에 停車場 合四十四所를 如左히 設置 預定이더라停車場漢城南門外 鷺梁津 永登浦 始興石坡峴 果川安陽場 水原城外西 大皇橋 梧山 振威邑 軍勿里津 牙山屯浦 溫陽長登里 全義邑 壑基 公州壑基 水踰里 魯城敬天驛 魯城邑 恩津論山 江鏡恩津邑 珍山䀋井谷 馬九坪新橋 錦山錢谷 沃川陽山水頭里永同邑 黃澗信義峴 秋風嶺 金山餠基 金田 開寧扶桑里 仁同倭舘 漆谷藤平里梅園 大邱梨硯玄風邑 昌寧三巨里 靈山邑 密陽三浪浦 裴竹村 梁山院洞 勿禁 龜浦 東萊釜山鎭 釜山港,사회; 기사,704
英俄의 關係,⊙英俄의 關係  先頃俄京彼得堡에 赴얏던 英國下議院議員후레호나 氏가 俄國度支大臣윗데 氏와 相見 時에 度大가英俄親交의 必要를 說야 曰余│切望바 英國에셔 我國의 意向을 明知 事라 英國新聞及英國人은 皆俄國을 理解치못고 俄國新聞及俄國人도 亦英國을 理解치못야 英國에셔 恒常吾人이 英國에 對야 宣戰을 挑것갓치 思惟고俄國에셔도 亦英國이 恒常俄國에 對야宣戰랴것갓치 思惟나 然이나 萬若此意가 有면 俄國은 南阿戰爭을 好機會삼아 容易히 英國을 苦케얏슬것이로 二年有餘에 全히 沈靜얏슴은 俄國이英國에 對야 敵意가 無을 知得것이오 又吾人은 日英同盟에 對야 惡感情을不有고 反히 大悅나니 此 天下를 平和케것인 平和 吾人의 最大目的 所以라 萬若同盟에 署名라면 余곳 調印것이오 又吾人은 今에 印度邊境으로 向야 敷設 鐵道를 國境을 距 三百哩에 止얏스니 此 無他라 一은鐵道延長을 因야 英國은 俄國人의 侵入을 恐怖고 又俄國은 英國人이 俄國에 軍隊를 送에 利用가 恐怖 故라고同氏가 更히 英俄의 意見을 䟽通고 兩國關係를 融和기를 反覆切言얏다더라,정치; 기사,561
A LADY SERGT-MAJOR,"According to a home paper, there was a little sensation in Whitehall on Feb. 9, when a young lady in military uniform arrested the attention of the passers-by. She was a charming and gallant figure, in a blue skirt above riding boots, a scarlet tunic with yellow facings and epaulettes, and a service cap perched jauntily on one side of a fair head of hair. People rubbed their eyes and wondered whether this was the new uniform ot the millitant suffragists or a lady recruiting sergeant of the Territorials. The last guess was not so very wide of the mark. Although not yet invested with War Office authority, ‘Sergeant-Major’，Kitty Baker is an officer in a voluntary association of patriotic young women who have formed a Nursing Yeomanry Corps for first-aid services on the field of action. So far they number about forty, divided into three troops, but Miss Baker is anxious to take advantage of the present military fervour to raise another troop. All applicants are required to pass the corps doctor and obtain a certificate of physical efficiency, and members are required to provide their own uniform and the cost of riding lessons, it they do not already know how to ride. The headquarters is the Regent’s Park Riding School, and applications have to be made to Capt. Baker at that address. Sergeant-Major Kitty Baker, with a courage which was quite obvious, faced unflinching the fire of a thousand eyes which gazed upon her with the sincerest admiration. With a delightful military swagger she turned into the Horse Guards Parade, giving such a shock of astonishment to the troopers on guard at the gates that they nearly fell off their horses. Here she was followed by a crowd of people, who besieged her with questions, which she answered by the distribution of leaflets. Aterwards she crossed Trafalgar Square, receiving the homage of bus-drivers and cab-drivers, and finding the recruiting sergeants busy at the back of the National Gallery, took her stand there, and did a little business on her own account. From a picturesque point of view it would have been more effective if the lady had been mounted, but conversation for recruiting purposes wauld have been difficult. Sergeant-Major Kitty, however, made a very bewitching demonstration and not even the Girls of Gottenburg or the Gay Gordons looked more military or charming than this recruiting officer of the Yeomen Nurses",정치; 기사,2396
邊民請願,●邊民請願  西邊界民人等李容弻氏가 政府及內部에 請願이 如左니伏以天德至仁샤 無偏碍於飛濳動植之㣲類시고 國恩如春사 先眷恤於孤苦▣獨之下民시니 此乃軆天道而愛育黎首之始也라 春無不蠢之物고 化無不被之方이거 獨漏圖籍而不治  皇化者 西墾島寓居人民也라 何者오 界是漠北絕域이오 人是韓淸雜處이온즁 噫彼淸民이 先定區界야 開墾収租오니 矣等은 喫吃不贍고 居留無依와 泣渡鴨江而借居燕境者가 年近三十餘歲오며 戶至數萬其家이오되 法不行一定之例고 民無依宣化之官야 往自閔龍鎬之商務社와 李匡夏之視察使로 累累派送戢化가 反作滋漫擾民之擧而淸官은 俟隙収稅오며 兇徒는 窃發貪賂오니  列聖朝五百餘年涵育之赤子가 幾至濱死於異域萬里之外리오 何等日月이 眷照邊陬오며  聖化가 均沾墾島사 泒送管理使야 撫援漂流之殘氓이시온바 遽有召還之舉오니 百姓이 依賴無處와 自作化外之頑習고 淸人은 勒懲無名之貨而威脅不耐야 空輸機中之絲布오니 原是韓民으로 受刑於淸官이온 則個個忍耻而悲泣處也오며 家家望鄕而憤激者也라 大抵北邊界 當初派送視察이다가 其後에 陞職管理使이고 惟獨西邊界은 當初特泒管理라가 召還之後로 㪅無如何之處分이오니 一視之下에 豈不冤抑乎잇가 管理가 上京時에 前叅奉李完求로 特定副約長야 管轄西墾島一帶寓接韓民이오니 李完求前後爲民勞苦行跡을 粘連오니 細細洞燭시며 政府閣下 只許官長一人이오니 提議  奏禀셔 陳此悃愊之輿望시며 有名譽賢能才藝로 遷差管理시와 使此邊界流寓蟻命으로 毋至呼冤고 俾爲安堵保命之地을 千萬伏望  前叅奉副約長李完求前後功績一은 人邊界가 十有餘年이온 己亥年分에 閔龍鎬商務社頭領으로 下來邊界야 以愚蠢殘氓으로 歸化之時에 李完求가 掌務員으로 通化縣境內三四百里을 周行야 家家曉喩야 民皆安堵 事  二은 往在庚子年分에 義和團掃除後에 穪以忠義兵고 處處蜂起에 勿論韓淸民人고 不守本業而皆爲離散이온즁 其時李完求가 以衆民薦望으로 通化縣新開河面韓民風憲이온 以死交際忠義隊야 百般用計에 一方이 安堵 事  三은 辛丑年分邊界之民이 團會定議기을 我大韓人民이 泣辭故國고 扶老携幼야 越鴨江而流寓此地者幾萬戶가 無統轄之官야 受侮於淸民며 被害於馬賊니 豈不痛歎哉아 以李完求로 擇定幇辦야 邊界居留民을 管轄케야 交際於淸官이되 以公正으로 爲主야 以防壓와 民皆安堵고 人人穪誦 此外諸績을 不能一一枚陳이오니 李完朮之前後績功을 依邊民請願시와 使李完求로 特差管理事務오셔 勿失邊民之所望伏祝이오며 若有不然이면 奏禀于  天陛시와 褒賞李完求之功蹟시물 伏望홈,사회; 기사,1196
DIPLOMACY AND DUPLICITY,"DIPLOMACY AND DUPLICITY.Frankness and sincerity are not conspicuous among the virtues of a Korean statesman. The qualities which he cultivates with assiduity and upon which he prides himself most are his serene composure, profuse smiles and consummate dissimulation. His promises are easily given because he rarely expects to keep them. All this may be the natural products of a system under which laws are made not so much to protect the weak against the strong as to help the few at the expense of the many ; where dishonesty too often proves the best policy ; where under handed, roundabout methods work better than fair and straightforward dealings. But the application of these tactics to foreign policy has been full of harmful and lamentable results.It is our settled conviction that the sooner our statemen and diplomats give up the foolish notion that duplicity, is diplomacy, the better will it be for the country. A state like Korea, enfeebled by domestic misrule and environed by foreign dangers what will she ever gain by mimicking the petty tricks of cheap diplomacy? Not a thing. In spite of the superficial politeness, confidential (?) whispers, thoughtless promises, artful circumlocutions etc., nay, because of these, Korean has lost the confidence, respect and sympathy of these who would have been only too glad to help her. Our advise to a Korean diplomat is therefore:?Be sincere and straightforward.Think twice before making a promise; but, once made, keep it.Don´t shirk responsibility by timely sicknesses and untimely resignations.Remember honesty is the best policy even in Korean politics",정치; 기사,1616
CHINESE EMIGRATION TO MELBOURNT,"CHINESE EMIGRATION TO MELBOURNT.The Age says:-\""The emigration of Chinses on naturalisation papers may now be said to have ceased. A few months ago every Hongkong steamer brought a score or more of these people to Melbourne. On arriving here the larger proportion of them were refused admittance by the customs on the ground that the naturalisation papers they possessed did not belong to them, and the rejected ones were escorted back to the steamer by which they had arrived, to be returned to China at the expense of the steamship owners. This, of course, put a damper on the Chinese passenger traffic, and finally, as was reported at the time, the steamship companies engaged in the China trade instucted their agents at Hongkong not to book any Chinese about whom there was the least doubt as to their bouafides in the matter of Victorian natualisation. The result has been that fully a month has now passed without a Chinese passenger ´on papers,´ presenting himself at the port of Melbourne.\""",기사; 정치,1000
叙任及辭令,●叙任及辭令依願免本官  內部叅書官鄭應源○任內部叅書官叙奏任官六等九品元景義    以上八月二十七日依願免本官  漢城府裁判所主事鄭一鉉○任漢城府裁判所主事叙判任官六等尹洪普    以上八月二十八日命宮內府特進官叙勅任官三等  太醫院卿李根秀○命太醫院卿叙勅任官三等掌禮院卿李載克○掌禮院相禮朴齊璜秘書院郞李元世  侍講院侍從官李丙瓚智陵令朴章默  漢城府裁判所主事尹洪普  法部主事金驥東  惠民院主事李晩洙  內部主事趙玄植  忠淸南道觀察府主事金澤魯  全羅北道觀察府主事權孝善  咸鏡北道觀察府主事趙景謨  濟州牧主事秋松赫  忠淸北道觀察府主事許協  平安北道觀察府主事金永勳  外部主事李▣敏  仁川監理署主事兪珽煥吉州監理署主事金秉奭  依願免本官○任奎章閣直學士叙奏任官三等  正三品閔泳晩○任掌禮院相禮叙奏任官六等六品李寅奎○任侍講院侍從官叙判任官六等  宗正院主事金容完○任宗正院主事叙判任官七等  六品李丙瓚  任秘書院郞叙判任官六等  六品朴齊璜○任智陵令叙判任官七等  純陵叅奉韓哲殷○任  純陵叅奉叙判任官八等  李定烈○任漢城府裁判所主事叙判任官六等韓文會    以上八月二十九日,정치; 기사,506
THE REVIVAL OF AMERICAN SHIPPING,"THE REVIVAL OF AMERICAN SHIPPING.In his inaugural address President McKinley took occasion to enlarge upon the decline of the American mercantile marine ? \""once the pride of all the seas\"" ? and upon the necessity for adopting a course of policy designed for its restoration. \""The American merchant marine,\"" he said, \""has been steadily declining, until now it is lower, both in percentage of tonnage and the number of vessels employed, than prior to the Civil War. Commendable progress has been made of late years in building up the American navy, but we must supplement these efforts by providing as a proper consort for it a merchant marine amply sufficient for our own carrying trade to foreign countries.\"" The war with Spain has not only enforced the necessity for an abrogation of navigation laws which are responsible for the present condition of things and which became obsolete 40 years ago, but it has provided the country with the nucleus of an efficient mercantile marine. The owners of steamers purchased by the Government for transport and other purposes have already given orders for new vessels to take their place ; and the transports themselves?or at least such of them as will not be returned, according to agreement, to resume their original sailing?will be resold by the authorities, and will help very appreciably, seeing that they exceed one hundred in number, to increase the tonnage of ocean-going vessels flying the Stars and Stripes. The general aspiration is well expressed by the following observations of a leading class journal : ?\""We must have a merchant marine,\"" it ways, \""and what we must have we shall have. The greatest percentage of the world´s commerce is now carried in iron or steel hulls propelled by steam, and when we read that the Pennsylvania and Alabama furnaces are turning out ship plates for European shipyards, we may well ask the question ? It we can make the plates and frames, why can´t we build the boats also?\""On the top of this comes news of a great development in the shipbuilding industry of the country?not a revival in wooden shipbuilding but a departure in iron and steel shipbuilding. The impressments of merchant steamers by the Government has crowded the Philadelphia shipyards with orders enough to keep them busy for months, these orders including four steel screw steamers each 280ft. long for the American Mail Steamship Company, and one twin-screw vessel, also of steel, for the New York and Cuba Mail Steamship Company. At Chester, Pennsylvania, two steel steamers, 280ft. in length, are building to take the place of the ships of the Old Dominion line sold to the Navy for auxiliary cruisers, and at Newport News three new Morgan liners, two new Cromwell liners, and two new Pacific mail liners are on the stocks. The great majority of the vessels which these are to replace were built in Europe and were admitted to American registry by special Acts. The construction of the substitutes in American yards seems to imply that it is no longer necessary to go to Europe for steamers of good class. If this be so, then there is also necessity for a \""Free Ships\"" Bill though there can be no doubt that the rights conferred by such a measure would be enormously beneficial to American shipping interests try enabling them to purchase \""tramp\"" steamers and sailing vessels, at first and second hand, for those branches of the carrying trade for which these two classes are specially adapted. With wages lower and with great improvements in machinery, the question is whether America could not bring about in its shipbuilding industry a revival of such a character as would enable it to resume its old place in the van of carrying nations.? Nagasaki Press Cor",정치; 기사,3734
勅令第二十六號,●勅令第二十六號鎭衞聯隊編制件（續）    第一位寘表鎭衛第一聯隊  京畿  江華  第一大隊江華、第二大隊  仁川、第三大隊  黃海道  黃州○鎭衞第二聯隊  京畿  水原、第一大隊  水原、第二大隊  忠淸北道  淸州、第三大隊  全羅北道  全州○鎭衞第三聯隊  慶尙北道  大邱第一大隊  大邱、第二大隊  慶尙南道鎭南、第三大隊  蔚山○鎭衞第四聯隊平安南道  平壤、第一大隊  平壤、第二大隊  平安北道  義州、第三大隊江界○鎭衛第五聯隊  咸鏡南道  北靑第一大隊  德源、第二大隊  北靑、第三大隊  咸鏡北道  鍾城    第二職員表  聯隊本部聯隊長  正領或副領  一人、副官  正尉  一人、武器主管  副尉或叅尉  一人、旗官  副尉或叅尉  一人○本部附下士  正校  一人、副校  一人、叅校一人○大隊附  叅領  大隊長  三人、一二三等軍司  餉官  六人、副尉  副官  三人、正尉  中隊長  十五人、副叅尉  小隊長  六十人、正校十八人、副叅校  二百十九人、兵卒  二千七百人  合計三千二十四人○曲號隊  副校三人、曲號手三十人、皷手  三十人合計六十三人    第三俸給表正領  一百六元二十五錢、副領  九十一元八十錢、叅領  七十七元三十五錢正尉  一等軍司  四十六元七十五錢、副尉  二等軍司  三十四元、叅尉  三等軍司  二十八元五錢、正校  九元、副校  七元五十錢、叅校  六元五十錢兵卒  三元    第四經費表  一聯隊本部經費將官俸給二千五百八十一元  下士給料二百七十六元  飯米費八十三元  副食品費五十五元  馬匹及馬裝費一百三十六元  馬飼料二百八十八元  將官常裝費二百四十五元  下士被服費四十三元溫堗柴料一百三十元  消耗品費一百二十元  保續費三百六十元  新設費二百元  計四千五百十七元      （未完）,정치; 기사,799
市制準備,"●市制準備市制準備會에셔 大垣丈夫氏가 演說이 如左 (續)盖本制의 趣旨 自治及外權의 原則을 實施랴  者니 現今의 情勢와 程度를 因야 政府事務를 地方에 分任고 又人民으로 야곰 此에 參與케 야 政府의 繁雜을 省고 人民의 本務를 盡케 에 在니 卽政府 政治의 大綱을 執고 方針을 授야 國家統治의 實을 擧며 人民은 自治의 責任을 分擔야 專히 公益을 圖 念이 生에 至지라 今에 貴國의 前途를 想察컨 市制 或 郡制라던지 又最小 行政區域으로 面制라던지 此等地方自治의 制度를 實行이 必要 故로 模範的으로 漢城에 市制를 施行이 急務로 認노라 此法制를 施行에 爲先自治區를 不可不 造成지니 自治區 特立의 組織을 成고 公法, 民法의 兩者에 皆一個人民과 權利를 同一케 야 此理事者된 機關을 有 者니 其機關은 法制의 定 바를 依야 組織고 自治區 此에 依야 其意思를 發表야 此를 執行을 得 者라 故로 自治區 法人으로 財産을 有고 此를 授受賣買야 他人과 契約을 結고 權利를 得며 義務를 負고 又其區域內 獨立야 此를 統治 者라 然나 其區域은 元來 國의 一部分이니 國의 統轄下에셔 不可不 其義務를 盡지라 故로 國은 法律로 其組織을 定고 負擔의 範圍를 設야 恒常 此를 監督 者라 凡國民의 人民이 各其 自治團結고 政府에셔 統一야 其機軸을 執이 國家의 基礎를 鞏固케  所以니 國家의 基礎를 鞏固케 랴 젼 地方의 區劃으로 自治團体를 成야 其部內의 利害를 負擔케 지니라右에 陳述 바 自治의 本義를 総說에 不過고 其方法細則은 一朝一夕에 詳說키 不能하노니 余ㅣ 自强會月報에 日本의 自治制度를 講述야 貴國朝野의 參考에 供지라 國民으로 야곰 國家를 愛이 自己를 愛과 如케 진 自治制度를 實行야 國家的思想을 涵養만 莫如니 日本에셔 人口 五萬未滿의 市에셔 議員을 三十人으로 고 人口 五萬以上의 市에셔 三十六人으로 고 人口 十萬以上의 市에셔 人口 五萬名에 議員 三人式 增加고 人口 二十萬以上의 市에셔 人口 十萬의 議員 三人式 增加야 何如 大市라도 議員은 六十人을 定限으로 야 此限에 過은 不得니 此議員은 市民의 撰擧를 因야 市民의 代議者되고 代議者 市長을 撰擧야 市內의 自治事項을 議定니 民可使由之 不可使知之라 은 上古蒙眛의 時代에 適應 政治方針이오 今에 不然니 民으로 야곰 此를 知케 며 此를 任케 야 負擔心을 興起고 協同一致야 國家를 維持고 富强을 期圖 念이 生케 지라 卽自治制度 此目的을 達 良法이니 韓國과 如히 官民이 反目야 一致結合키 難 國에 在야 尙且自治制度가 必要으로 認노라 然나 全國에 施行기 前에 爲先漢城에 市制를 實行야 全國에 模範의 成이 適當니 卽漢城의 戶數 四萬三千四百十二戶內에 男 十萬八千九百四十二人, 女 九萬二千二百三十七人 合計 二十萬一千一百七十八人의 大市인 則 一自治區로 야 市制를 施行고 完全히 政務를 擧야 民利를 進에 模範이 될 만다 노라(完)",기사; 사회,1490
TALIEN-WAN,"TALIEN-WAN.A correspondent writing to the Times on March 25th over the signature of \""Navalis\"" saya:?\""In your leading article to-day you state ´There is no real distinction between the effect of the two concessions (obtained by Russia), except that Port Arthur is already a fortified port, awaiting only the guns which are to defend it, while it will take some time to give the some strategical value to Talien-wan.´ This distinction does not exist. Talienwan was provided, by the thoughtful care of Major von Hanneken, with six forts and batteries, which mounted eight 23cm., four 22cm., six 15cm., and two 12cm. Krupp guns. It must be assumed that these works represent the latest triumphs of German engineering science, and photographs show that they are solid and expensive. They were disarmed by the Japanese; but I am not aware that they were destroyed or injured in any way, and Russia, with or without the assistance of Krupp, will be able to re-arm them in a short time",정치; 기사,980
官民共同會六疏疏,别報⊙官民共同會六疏疏  本云云伏以犯顔之辭가 菲不直也오 逆耳之言이 菲不忠也로 苟非大聖人純明之姿無一毫渣滓者면 有難容受而聽從이거 臣等前後所陳이 不啻犯顔逆耳之比而聖度包涵샤  降軆下之敎시고 又示採用之蹟시니 臣等이 感恩揮涕와 益信陛下之德이 無愧古聖而自知臣等駑劣無以仰報萬一일 玆敢畢陳愚忠야 以叙涓埃之微오니 伏惟陛下 垂察焉소셔 夫人君은 以代天理物로 爲義務而一日萬機 菲一人所能專理니 內置輔弼고 外建連帥 所以分掌庶務야 以求其治라 然이나 其人이 賢則內焉足以格非當道며 外焉足以承流宣化而宗社有磐泰之固고 生靈이 有袵席之安이어니와 苟其不賢則一切反是니 人主用人이 可不愼歟잇가 雖然이나 知人則哲이라 惟堯도 其難之시니 苟不廣詢博採야 叅攷物議則其何以辨邪正擇賢否야 以致庶績之熈哉잇가 所以臣等於前日之議에 凡臣工勅授必要諮詢政府從其多數而側耳而俟之호 未有實施시니 此菲陛下好問察邇之本意라 必有奸細讒詔之徒가 陰有以怚之야 不念  宗社生靈所係之至重且大로소이다 盖此議行則彼巫卜干謁이 無以進이오 宵小覲光이 無以通이오 公噐賣鬻이 無以行이오 其他私恩細嘱讒人密機를 無以自售일 遂以簧皷之舌로 做出眩惑之辭야 使之流入  宮禁야 以疑  聖聰而其最甚者則謂之民權을 不當縱也오  君權을 不當然也라니 人之無良이 孰甚於此리오 夫國以民爲本고 君以民立權야 百寮庶官을 皆爲治民而設則用人之際에 收議朝野가 政所以順天理合人情而使國勢日固고  君威日尊者ㅣ其機在此오니 何有於民權之縱而  君權之煞哉잇가 伏乞陛下 亟加猛省샤 凡內外  勅任官之事務緊重者를 先由聖簡시고 俯訽政府샤 必有諸大臣署可多數然後에야 主務大臣이 乃可奉勅施行야 以此爲定章焉소셔,사회; 기사,794
官廳事項,●官廳事項豊川郡守 金鴻圭 未赴任 ○新溪 成奭永 詩禮家箕裘業은 文學發爲政事라 素規綜詳니 於簿於牃에 最稱極精이오 實心公正니 以檢以査에 每念獨勞事 ○長連 柳靖鉉 未赴任 ○松禾 張箕洽 身榮緋玉新資오 心勞礦金兼務라 建堂祝聖니 可見微誠이오 捐廩養士니 且期實效事 ○殷栗 閔載德 處官如家에 儉約成規라 愛士愛民니 咸曰 我侯事 ○兔山 金容培 邑僻事簡니 老年養閑이라 慈諒爲治니 闔境晏如事 ○甕津 朴煕鎭 民瘼幾袪러니 身恙轉郤事 ○康翎 朴遠炯 初政方勵니 來效可佇事 以上七月十六日平安南道管下府尹郡守治蹟三和府尹 尹致昊 廉明綜核니 繁務何有리오 干囑不入니 信心直行事 ○平壤府尹 彭翰周 願答國恩야 誠心做治라 和以悅民니 交隣並譽事 ○龍岡郡守 李範錫 曠何此久오 滯務實多事 ○中和 張好民 明於民情고 燗於事務라 聲績이 優著니 兼郡이 願借事 ○安州 李采性旣寬厚고 政又通鍊이라 莫謂病力라 何害臥治事 ○成川 金年圭 一副成規니 玉尺金秤이라 山水名郡에 政淸民安事 ○順川 李憲榮 持心廉雅고 處事周詳이라 莅任未幾에 聲譽已聞事 ○永柔 閔健植 慈諒其心이 及於斯民이라 整欹補漏니 局獘復完事 ○祥原 玄興澤 未赴任 ○江西 洪鳳杓 未赴任 ○咸從 李秉秀茂績이 已凝니 民口是碑라 遇事剖決니 恢手遊刃事 ○肅川 郭鐘元 以其綜詳으로 周察民隱이라 恒切求治니 念在于玆事 ○慈山 邊錫麟 捧稅惟精고 興學且勤이라 公庭訟稀니 鈴索不動事 ○德川 申廷植 未赴任 ○价川 趙善永 實心從政니 吏民皆孚라 薄言由行에 猶恐或 失事 ○殷山 李敏星 未赴任 ○陽德 金鴻稷 未赴任 (未完),기사; 정치,744
新法律,"新法律○法律第二十五號特許法 (續)第六十九條 審判은 本法 又 本法을 基因야 發 勅令에 規定 者外 左開事項에 對야 此 請求을 得一 第四十九條의 規定을 依 特許 又 許可의 無效二 特許權範圍의 確認審判의 請求 審査官 又 利害關係人을 爲限야 此 行을 得 但 審査官은 前項第二號의 審判及第三條, 第九條 又 第十條第二項規定에 違反다 理由를 依 前項第一號의 審判을 請求을 不得홈第七十條 審判의 請求 審判請求書 提出야 此 行이 可審判請求書에 一定 提申及理由 記載이 可第七十一條 審判請求書 受理 時 其副本을 被請求人의게 送達야 期間을 指定고 答辯書 提出케 며 其答辯書 受理 時 其副本을 對手者의게 送達이 可審判에 關야 當事者가 提出 書類에 對야 相對者로 야곰 答辯書 提出케 며 又 當事者의게 訊問書 發야 此에 對 意見書 提出케 을 得第七十二條 審判은 審判官 三人의 合議 依야 此 行合議 過半數에 依야 此 決定 審判長은 審判官中의 首席者로 此를 充審判長은 各審判事件에 關 事務 掌理第七十三條 審判官은 各審判事件에 關하야 此를 指定審判官中 審判에 干與에 障碍가 有 時 其指定을 觧하야 更히 他審判官으로 此를 補充第七十四條 審判官은 如左境遇에 審判에 干與을 不得一 當事者가 自己나 又 親族에될 時二 當事者의 法定代理人이나 保佐人이 될 時或 法定代理人이나 保佐人이 된 時三 其事件에 關야 當事者의 代理人이 될 時나 又 代理人이 된 時四 其事件에 對야 利害關係가 有 時五 其事件에 對야 審査官으로 審査에 干與 時第七十五條 審判長은 職權으로 며 又 當事者의 提申을 依야 口頭審理을 行을 得口頭審理 此를 公開 但 公益이나 又 風俗을 害 慮가 有 時 此限에 不在第七十六條 請求人 又 被請求人이 法定 或 指定期限內에 手續을 行치 아니며 又 期日에 出頭치 아니 時 審判長은 審判을 進行을 得第七十七條 審判의 結果로 由야 利害關係가 有 者 其審判이 終結기지 請求人이나 被請求人의 一邊을 補助기 爲야 其審判의 參加을 得홈參加人은 其參加時에 行 審判의 程度 妨害치 아니을 爲限야 審判에 關 行爲 総히 行을 得 但其補助 當事者의 行爲을 牴觸 者 其効力이 不有 (未完)",기사; 정치,1149
俄軍投降條約,外報 照謄●俄軍投降條約 (前号續)第六條 兵器과 彈藥과 軍用諸材料와 官舍와 官有諸物件과 馬匹과 艦과 船과 艇과 及其諸物件은 現存 處에 整置고 其授受난 方法은 日俄兩軍의 委員이 規定할 事第七條 日軍이 俄軍의 勇敢히 防禦함을 名譽로 待遇야 俄國陸海軍將校와 及其所屬官吏가 帶劒함을 許며 直接生活에 必要 物品을 携帶함을 許고 又右記한 將校官吏와 義勇兵은 此戰役이 結局기지 武器를 不有고 日軍의 利益을 反對난 事난 不行기를 筆記宣誓난 者난 還國함을 承諾고 陸海軍將校에게난 各其 從卒 一名式 隨行케 고 此等從卒은 宣誓解放할 事第八條 武裝을 解한 俄國陸海軍下士卒과 義勇兵은 其正服을 着고 携帶난 帳幕과 所用諸物件을 持고 其所屬將校의 指揮를 因야 日軍이 指示난 處로 集合되 但 其詳細 條件은 日軍委員이 指示할 事第九條 旅順口에 在 俄國陸海軍의 衛生部員과 經理部員은 病傷者와 俘虜를 救護保養기 爲야 日軍이 必要 쥴노 認할 時期지 日軍의 衛生部員과 經理部員의 指揮下에 留在야 陸續히 其任務에 服從할 事第十條 普通人民을 措處할 事와 市의 行政과 會社에 關 文書와 其他 本條約施行에 關 細則은 本條約附錄에 規定고 該附錄은 本條約과 同一 効力이 有할 事第十一條 本條約은 日俄兩軍이 各一通을 作야 調印 時로붓터 効力이 有할 事 (完),기사; 정치,653
隆煕貳年拾月二拾七日 官報,農商工部告示第拾三號第拾條 登記簿或은 附屬書類의 閱覽이나 又 登記簿의 謄本或은 抄本의 交付를 請求 者 申請書를 提出이 可第拾壹條 登記簿나 又 附屬書類의 閱覽을 請求 境遇에 申請書에 左의 事項을 記載고 申請人이 署名捺印이 可 但附屬書類의 閱覽을 請求 境遇에 申請書의 利害의 關係를 疏明하기에 足 事由을 記載며 又 此에 其關係를 疏明기에 足 書面을 添付이 可壹 登記簿의 種類二 閱覽코  登記事項三 登記所의 表示四 年月日第拾二條 登記簿의 謄本 又 抄本의 交付 請求 境遇에 申請書에 左의 事項을 記載하고 申請人이 署名捺印이 可壹 登記簿의 種類貳 謄本 又 抄本의 交付를 請求 登記事項三 手數料의 金額四 登記所의 表示五 年月日登記簿抄本의 交付를 請求 境遇에 申請書에 前項에 揭 事項外에 抄本의 交付를 請求 部分도 記載이 可第拾三條 登記事項에 變更이 無 事 又 某事項의 登記가 無 事에 證明을 請求 者 申請書二度 提出이 可前項의 申請書에 證明을 請求하 事項及年月日을 記載고 申請人이 署名捺印이 可 (未完),기사; 정치,556
俄國의 滿洲非倂呑論,⊙俄國의 滿洲非倂呑論俄國半官報 노보브렘야 報가 此頃에 各國間에 傳 俄國의 滿洲倂呑說을 反對야 曰 俄國이 滿洲를 倂呑랴 다 것은 小許도 希圖  아니라 但히 滿洲의 平和가 回復되야 俄人의 在滿洲利益 生命을 安全히 保障만콤 鞏固 政府가 北京에 成立되기에 至면 其際 誠實히 其正當 主權者에게 滿洲還附의 約束을 履行랴 意思가 有 인 俄國은 滿洲幷呑으로 由야 反히 自國利益을 損기를 知으로 決코 風說과 如 行動이 有 事ㅣ 無다 云云고 又倫敦泰唔士通信員의 報道를 據 則 彼得堡政治家의 滿洲에 關 意向을 窺니 俄國이 完全 滿洲의 倂合을 不願 所以 萬若 滿洲로써 全然히 俄國의 一領土로  데 至면 西伯利東部의 諸州가 全히 滿洲人의 侵入을 因야 各種 生産에 競爭을 挑  되야 其結果로 人口가 稀薄고 産業이 不完 東部諸州가 全히 荒廢야 終지라 故로 亦是滿洲 滿洲로 야곰 支那主權下에 在케 야 隱密裡에 利益을 獲得고 兼야 自國權力을 扶植 것만 不如다고 思惟 듯다더라,정치; 기사,526
