dcterms:title,dcterms:abstract,nlon:keyword,length
人力車營業管理槪則,●人力車營業管理槪則第一條  人力車營業을 作코져 者 姓名族籍住所生年月을 記야 所轄警務署에 請願야 鑑札을 受이 可이라第二條  營業者의 就業中服裝은 左記名號에 依이 可이라  一  冠物帽子或笠을 用이 可이라  二  着服紺色或白色上衣下衣短股衣를 用고 上衣背面에 鑑札號數를 附이 可이라  三  雨具印度膏或桐袖其他絨類製黑色窄袖를 用고 背面에 鑑札號數를 付이 可이라  四  冠類裝類의 不軆裁 衣內을 着用이 不可이라第三條  營業者가 就業中에 左紀各號를 遵守이 可이라  一  鑑札及賃金表를 携帶야 警察官或乘客이 求 時 此를 出示이 可이라  二  駐車塲外에셔 乘客을 待거나 又 路上에셔 空車를 携輓야 彷徨貯立이 不可이라  三  乘客의 求이 有 時 正當 理由가 無고 乘車를 拒絕이 不可이라  四  乘客의 承諾을 不得고 途中에셔 他車에 換乘케거나 又 駐車이 不可이라  五  乘客에게 對야 名義의 如何를 不拘고 定額外의 賃金을 請求이 不可이라  六  通行人에게 對야 乘車를 强勸거나 又 每慢 言行을 加이 不可이라  七  夜間은 提燈에 點火이 可이라  八  往來가 襍沓거나 又 狹隘 處所及街角橋上를 通過 時 徐行이 可이라  九  街角、橋上及其他往來에 妨害된 處所에셔 乘客을 升降케이 不可이라  十  一人車에 二人、二人車에 三人、을 乘케이 不可이라 但十二歲未滿者 此限에 不在이라  十一  車軆外에 橫出 長大物品을 載이 不可이라  十二  乘客降車後에 遺留品이 有 時 速히 最近警務署、泒出所、或駐在所에 通報이 可이라                      （未完）,기사; 사회,824
私鑄風說,⊙私鑄風說  朝鮮漢城兩報所載를 據 則 平安道雲山金礦內에셔 白銅貨私鑄를 鉅大히 開爐얏 近日私鑄貨를 嚴禁다 說이 流行으로붓터 該礦에셔 白銅貨를더옥 一層盛大히 鼓鑄다니 此 必然塗聽 風說이라 堂堂 金礦內에셔엇지禁法을 故犯야 惡貨를 私鑄 理가有리오 吾輩 浪說로 歸之고 準信치아니나그러나 或是無賴輩役軍틈에셔그 會社의 名目을 偸冒야 隱密히 私鑄지이업다고確證치못거슨 則大抵私鑄다風說이 如此히 狼藉니그 會社를 對야 實로 不安고말못된 事이라바라건그 會社 從此로 監督 人員이그 役軍等操束기를 十分嚴重히 操束야 其無根說話를 發明되도록든지 世人의 訝惑이 無케것시 實로 可 事인쥴노 生覺며 且該地에 對 警察官吏들은 如此 大事를엇지 默默코잇지 此說이 風說인쥴을 的確히아지 萬若그 事實을 分明히 知치못고 含默히 自在면 恠訝 事이로다얏스니 本記者도 此風說을 槩聞얏스니 該鑛內에셔 如此 理가 萬無기로 實狀訛傳인가고 抛棄얏더니 今에 兩報上에임의 揭論이 明白기로 此에 謄載노라,기사; 사회,529
自强會演說,●自强會演說劉秉珌忍耐의 効力 (續)已爲論述 거슨 曾往에 遺蹟이어니와 現今 個人의 應接難耐 事이라도 忍고 又忍야 비록 韓白이 按劒干前고 蘇張이 巧說干後라도 所守를 不易고 決意行之면 不成 事이 無리니 世間萬事가 엇지 忍耐로 從야 出來 大効力의 結果를 成치 아니리오 假使 淺近之言으로 譬면 登高者와 行遠者의 情況을 見야도 可히 忖度지라 登高者로 言면 逶迤進步야 一步二步로 踏閣捫蘿야 百般苦境을 經過 然後에야 絶頂의 陟 効力을 得 거시오 遠行者로 言면 出門作行야 五里十里로 重溟를 涉고 險嶺을 踰야 無限 艱難을 備甞 然後에야 壯觀을 得 効力이 有리니 這間에 苦艱을 忍耐지아니 면 엇지 如是 効力을 期圖리오 由此觀之면 士子의 積學力行도 忍耐가 아니면 成功의 効力이 無 거시오 農者의 服田力穡도 忍耐가 아니면 秋收의 効力이 無 거시오 工匠의 營造雕琢도 忍耐가 아니면 一舍를 作며 一器를 成기 不能 거시오 商買의 販物求利도 忍耐가 아니면 致遠貨며 得厚利기 不能 거시니 忍耐 効力이 엇지 廣汎며 重大치 아니리오 目下 切近 事情으로 論之면 國債報償之說이 一出에 男子 廢烟禁酒의 誓를 約고 婦女 投環減飯의 義를 行야 一切 嗜慾과 平生愛惜을 忍耐로 斷고 忍耐로 捐니 如是牢確 忍耐에 同胞心力으로 義捐을 收合야 巨額을 淸償면 獨立의 權을 挽回도 오즉 同胞의 忍耐신 功効오 奴隷의 羈絆을 觧脫도 오즉 同胞의 忍耐신 能力이라 然이나 本人은 現今 難觧 忍耐가 一種이 有니 權門勢族과 富家饒戶 金帛이 充溢되 아직도 아 一文을 出야 涓埃도 補이 無니 是 果然可히 忍耐 能히 忍耐지 其亦可히 忍耐치 못  能히 忍耐지 此等과 如 忍耐의 効力은 本人意識으로 說明기 難외다 (完),사회; 기사,893
趙李事實,⊙趙李事實外部大臣 李道宰氏가 前者 第一銀行券事件으로 各港口에 發訓 時에 前大臣 趙秉式氏 姓名으로 塡寫하야 發送 事로 ◈大臣이 上疏卞明하얏다난 說을 本報에 揭載하얏더니 今에 李大臣의 家로 ◈來 傳說을 得聞 則 其事實이 不然으로 更記하노니 趙大臣이 在任時 本年一月八日에 第一銀行券通用하라난 公函을 繕寫하야 各港監理에게 發送 次로 決定하고 同月十三日에 日本公舘에 函覆하야 曰 前接台函하니 以第一銀行一覽拂手刑禁令撤銷一事난 勉准來意하야 業經函飭各港口監理하야 銷回禁令하얏스니 自應遵辦이오 至每年六月及十二月로 二回 調査實際狀況一節은 旣經協議하니 毋庸贅論云云이라 하얏난 ◈後幾日만에 更히 日舘으로 公函하고 十三日에 公函은 繳還하라 請하고 八日에 各港口函飭도 還寢不送 事로 日使가 以此執言하야 互相紛詰하다가 李大臣이 襲任 後에 日使가 來請하기를 趙大臣在任時에 稱以業經函飭이라  各港口所去公函을 發送하라고 要求으로 李大臣이 不得已 其要求를 應하야 前大臣時에 已繕已緘 各港口所去公函留案件을 發送하얏더니 趙大臣이 借名發函하얏다 하고 至有疏覈之擧라  事實이더라,기사; 사회,538
隆煕三年九月二十九日 官報,道令地方費法第四條에 依야 本道地方費賦課金賦課規則을 左와 如히 制定야 玆에 公布隆煕三年九月貳拾七日慶尙北道觀察使朴重陽慶尙北道令第六號地方費賦課金賦課規則第壹條 地方費로 充用 賦課金의 課日及課率如左壹 地稅附加稅 本稅百分의 五貳 屠場稅 屠牛壹頭에 對야 金五십錢三 市場稅 放賣價格百分의 壹第二條 地稅附加稅 本稅와 同時에 此를 徵收附加稅徵收에 對야 國稅徵收에 關 規定을 準用第三條 屠場稅 翌月五日內에 此 徵收第四條 屠場主 每月末日를 限고 其屠殺數를 財務署에 申告이 可第五條 市場稅 開市마다 此를 徵收 但常設市場에 在야 翌月五日內에 此를 徵收第六條 市場稅 壹市場 又 數個市場마다 財務署長의 認許 市場管理人으로 야금 此 徵收케 第七條 市場管理人은 市場의 開市日及其放賣價格을 開市마다 財務署에 申告 但常設市場에 在야 市場管理人은 每月末日을 限여 放賣價格을 財務署에 申告이 可第捌條 第四條及第七條의 申告 怠 時 五圜以下의 罰金 又 拾日以內의 拘留에 處附則第九條 本令은 隆희三年拾月壹日로부터 此를 施行,정치; 기사,533
敍任及辭令,○敍任及辭令任農商工部主事敍判任官六級 農商工部技手 李駿九 九月二十九日智陵參奉 李鍾八 義陵參奉 朱永欽 和陵參奉 朱鍾翊 依願免本官 △任智陵參奉敍判任官八等 韓道壎 △任義陵參奉敍判任官八等 申重均 △任和陵參奉敍判任官八等 韓挺訓 以上十月十一日智陵參奉 韓道壎 義陵參奉 申重均 和陵參奉 韓挺訓 依願免本官 △任智陵參奉敍判任官八等 九品 李鍾八 △任義陵參奉敍判任官八等 九品 朱永欽 △任和陵參奉敍判任官八等 九品 朱鍾翊 以上十月十二日解兼任黃海道裁判所判事 黃海道前觀察使 具永祖 △命兼任黃海道裁判所判事 黃海道觀察使 高永喜 以上十月二十四日祕書監丞 金珏鉉 仝 李奭鍾 慶基殿參奉 鄭在鵬 崇德殿參奉 朴圭洪 依願免本官 △正三品 洪性友 仝 許萬鍾 任祕書監丞敍奏任官三等 △兼任太醫院副卿 祕書監丞 洪性友 △任慶基殿參奉參奉敍判任官八等 朴一根 △溫陵參奉 李贊夏 崇陵參奉 李康瓚 任主殿院電務課主事敍判任官八等 △任溫陵參奉敍判任官八等 六品 南星煕 △任崇陵參奉敍判任官八等 六品 李載九 △任崇德殿參奉敍判任官八等 九品 朴文益 以上十月廿七日成均館博士 閔璣植 仝 辛在克 依願免本官 △李晉用 鄭鍾默 任成均館博士敍判任官八級 以上十月二十八日,정치; 기사,545
叙任及辭令,○叙任及辭令  依願免本官  制度局叅書官金相允△命宮內府特進官叙勅任官二等  禮式院掌禮卿金思轍△命禮式院掌禮卿叙勅任官二等  秘書監卿李愚冕△命祕書監卿叙勅任官一等景孝殿提調李容泰△命  景孝殿提調叙勅任官二等  正二品金學洙△任制度局叅書官叙奏任官三等  主殿院庶務課長安永基△任主殿院庶務課長叙奏任官四等  正三品金相允△帝室會計審查局審查官金鎭賢  任谷城郡守叙奏任官四等△任英陽郡守叙奏任官四等  英親王府典衛金思重△任藍浦郡守叙奏任官四等  議政府主事李哲圭△任舒川郡守叙奏任官四等  內部主事扈根錫△任蔚珍郡守叙奏任官四等  度支部主事尹榮兌△任德山郡守叙奏任官四等  軍部主事洪夔觀△任价川郡守叙奏任官四等  法部主事柳遠聲△任固城郡守叙奏任官二等  學部編輯局長蔡範錫△任松禾郡守叙奏任官四等  農商工部主事徐相喆△任南原郡守叙奏任官三第  正三品朴台榮△任泰仁郡守叙奏任官四等  前叅書官金潤晶△任鴻山郡守叙奏任官四等  六品李中鉉△任機張郡守叙奏任官四等  六品李範佐△任漢城府叅書官叙奏任官四等  漢城府主事金宇鉉    以上八月二十二日任議政府主事叙判任官三級  六品張鴻植    八月二十三日,기사; 정치,511
部令,○部令  成均館司業試選規程을 左와 如히 定홈  隆熙二年十月三十一日學部令第二十號      成均館司業試選規程第一條  成均館官制第七條에 基因  야 司業試選을 行기 爲야 試選委  員을 置홈  試選委員은 學部大臣이 此 命홈第二條  司業試選은 初考及會考의 二  種으로홈第三條  初考 學部大臣이 試選問題   定야 漢城府及各觀察道에 訓飭  야 管內四十歲以上의 儒生에게 佈  諭 後試券을 収上야 學部에 提出  케야 此를 考選홈第四條  會考 初考入格儒生을 學部  에 召集야 面試選取홈第五條  初考試選問題 左開各種으  로 定홈  一  四書中一題  一  三經中一題  一  內外歷史中一題  一  內外地誌中一題  一  筭數學中一題  一  經濟學中一題  一  法律學中一題  一  政治學中一題第六條  會考試選問題 左開各種으  로 定홈  一  四書中一題  一  三經中一題  一  歷史地誌中一題  一  政治學法律學中一題第七條  會考試選에 合格 者에 司  業試選合格証書 授與홈第八條  前條合格証書 受 者의 姓  名은 官報로 揭載이 可홈      附  則第九條  本規程은 頒布日로브터 施行  홈第十條  本規程에 牴觸 從前에 規程  은 本令施行日로브터 廢止홈,정치; 기사,594
叙任及辭令,●叙任及辭令內藏院工業課主事韓維東  仝金未一  仝申益均  遙信司電話課支事李承禧  仝孫基學  仝金善浩仝朴時秉  仝趙聖遠  仝李有泰    李禧容  仝趙東赫  思陵叅奉金殷▣  崇德殿叅奉朴啓東  依願▣本官○金宗煥洪德柱  崔奎煥  任內藏院工業課主事叙判任官六等○任通信司電話課主事叙判任官六等  九品朴容海○任  思陵叅奉叙判任官八等  九品具敦書○任  崇德殿叅奉叙判任官八等  朴承福以上六▣二十六日內藏院工業課主事尹承秀  關城府分奉常司主事朴泰鉉  智陵令尹在命  通信司電話課長李鍾翼  淑陵令康德鎭  依願免本官○任通信司電話課長叙奏任官五等  陸單副尉李圭贊○任  智陸令叙判任官七等  和陵參奉朴長松○任▣城府分奉常司主事叙判任官八等  張翼晋○任內藏院工業課主事叙判任官八等李禹鉉○金錫祚  趙岐鎬  金  錬  任通信司電話課主事叙判任官八等○任和陵叅奉叙判任官八等  朴源圭○依願免兼任外國語學校長  農商工學校長洪禹覲○兼任外國語學校長  學部叅書官趙漢璧○官立小學校敎員李晩奎  任農商工學校敎官叙奏任官六等以上六月二十七日鐵道院主專美錫儒  西北鐵道局主事曹秉學  仝朴周豐  今張浩鎭  仝任龜常依願免本官○九品申最秀  李憲榮  任鐵道院主事叙判任官八等○宋敏▣  許▣  吳在淳  金鎭奎  元世鶴  李容默任西北鐵道局主事叙判任官六等○任淑陵令叙判任官七等  純陵叅奉高衡璿○任  純陵叅奉叙判任官八等  李載昇以上六月二十八日秘書院丞卞鍾獻  敦寧院主事李禧榮社稷署叅奉金宓圭  肇慶廟叅奉金昇九慶基殿叅奉鄭載星  齊陵叅奉洪德周依願免本官○免本官  秘苑檢務官具然韶○任秘書院丞叙奏任官六等  正三品尹敦夏○任秘苑檢務官叙奏任官六等正三品秋柏燁○任敦寧院主事叙判任官六等  尙衣司主事朴容滈○內藏院工業課主事金台錫  任尙衣司主事叙判任官六等○任內藏院工業課主事叙判任官六等  六品李禧榮○金榮觀  尹啓赫  崔榮洙  任通信司電話課主事叙判任官八等○任  社稷署叅奉叙判任官六等  太僕司主事李秉哲○任大僕司主事▣判任官七等  六品金宓圭○任  慶基殿叅奉叙判任官八等  朴夏瑾○任  肇慶廟叅奉叙判任官八等  辛潤壽○任  齊陵叅奉叙判任官八等  羅日永○命內藏院卿叙勅任官三等  從二品趙弻永○命掌禮院少卿▣勅任官四等  奉常司提調沈相萬○命奉常司提調叙勅任官三等  宮內府特進官閔衡植○依願免兼任小學校長農商工學校敎官李晩奎○兼任小學校長官立小學校敎員柳春凞以上六月二十九日,기사; 정치,1069
監理侵虐,西來人의 傳說을 聞즉 平壤監理金應龍氏가 江邊募軍數三百名內에 官奴로 權任 張益淳으로 差出募軍契長고 一大成契後에 募軍等의게 括背가 太甚고 運輸物品의 背負가 比前倍蓰지라遠近과 多少를 莫論고 每負에 二戔式斗量每名에 一戔三分式出浦每石에 一戔式折戔야 監理圖得時에 用費를 充完다니 商賈와 募軍에 寃聲載路더러自甲辰以來로 軍用銕道에 村民之赴役者甚多야 春耕秋穫이 自失其時야 流離者ㅣ 十居三四라 觀察郡守가 特念民情야 憂慮中에 洪學鎭氏가 與七八同志로 人夫會社를 設立고銕道人夫 民間에 更勿侵漁케며 各種物品을 畧略貰金으로 運轉 意로 交涉外官며 請願于觀察郡守야 得其◈許고 南北銕道役에 多派人夫야 使無侵害民間케 中觀察郡守가 勸勉며 一般人民이 樂從더니 無識 金監理가 募軍等의 所出折錢을 或恐失之야 使張益淳으로 契內人夫數百名을 招集야 多餽酒肉後에 人夫會社즁十長輩를 結縛捉來라즉 所謂募軍契長張益淳十長李正晩等이 領率募軍數百名고 欲捉人夫會社十長則擧皆逃躱라가被捉者셜贊玉崔仁淳이 受其毒打야 幾至死境에 牢囚重囚間하야 其妻子의 呼泣道路 慘不忍見이오 將與觀察郡守會社人員으로 談辦즁이라더라,사회; 기사,560
勅令第十三号,●勅令第十三号各部官制通則 (續)第八條 各部大臣이 事故가 有 時 該部協辦으로 臨時야 其職務 署理케  事 得이라 ○第九條 署理大臣의 職務權限은 大臣과 異이 無이라 ○第十條 各部에 大臣官房을 寘야 左開事務 掌이라 一 機密에 關한 事項 二 官吏進退身分에 關한 事項 三 部印及大臣官章管守에 關 事項 四 公文書類及成案文書接受發送에 關 事項 五 統計報告調査에 關 事項 六 公文書類編纂保存에 關 事項 七 其他 各官制에 依야 特別히 大臣官房所掌에 屬케 한 事項 ○第十一條 各部에 事務 分掌기 爲야 局을 寘니 其分掌事務 各部官制에 定이라 第十二條 大臣官房及各局에 分課 各部大臣으로셔 案을 具야 政府會議에 提出이라 軍部分課 該部官制에 定이라 ○第十三條 各部에 左開職員을 寘이라 協辦 局長 參書官 主事 ○第十四條 各部協辦온 一人이니 勅任으로 이라 ○第十五條 協辦은 大臣을 佐야 部中事務 整理며 各局事務 監督이라 ○第十六條 各局◈局長은 各一人이라 一等局長은 勅任 或 奏任이며 二三等局長은 奏任이니 各部官制에 定이라 ○第十七條 局長은 大臣及協辦의 命을 承야 其主務 掌辦고 局中各課事務 指揮監督니 其主任事務에 其責을 任이라 ○第十八條 參書官은 奏任이라 大臣協辦과 所管長官의 命을 承야 大臣官房의 事務와 審議立案을 掌고 且各局課의 事務 助이라 但軍部에 參書官을 寘치 아니이라 ○第十九條 大臣官房及局中各課의 課長 一人을 寘야 奏任官 或 判任官으로 充니 課長은 上官의 命을 承야 課務 掌이라 ○第二十條 主事 判任이니 上官의 命을 承야 庶務에 事從이라 ○第二十一條 技師 奏任이며 技手 判任이니 上官의 命을 承야 技術에 關한 事務 掌이라 ○第二十二條 各部奏判任官의 定員은 各部官制에 定이라 ○第二十三條 本則에 揭 者外에 各部에 特別한 職員을 寘을 要 者 各部官制에 定이라 ○第二十四條 官員으로셔 丁憂 者가 五十日以上을 過 時 官廳事務의 便宜 由야 本屬長官이 起復行公을 命을 得이라 ○第二十五條 各部大臣은 會議 經야 預筭定額內에셔 其部下奏任官以下의 特別 勤勞잇 者 賞與이라 附則 ○第二十六條 本令은 頒布日노브터 施行이라 ○第二十七條 開國五百四年 四十一号 各部官制通則과 光武三年 勅令第十七号 起復令은 廢止이라 光武九年二月二十六日,기사; 정치,1143
敍任及辭令,官報○敍任及辭令○七月三十一日任郡主事敍判任官四等 申泰鎭○九月二日任財務監督局主事敍判任官五等 出雲政吉○九月九日任郡主事敍判任官五等 張重植○九月十四日兼任法部主事 裁判所書記 渡邊英一 △裁判所繙譯官補兼裁判所書記 尾田滿 任裁判所書記兼裁判所繙譯官補敍判任官三等 △任裁判所繙譯官補敍判任官四等 永井弘貞 △裁判所書記 加賀山勇 仝 三浦末喜 兼任裁判所繙譯官補命會寧郡在勤(以上七日三十一日內部) 郡主事 申泰鎭 △命華川郡在勤(以上九月九日內部) 郡主事 張重植 △補京城地方裁判所書記 裁判所書記 尾田滿 △補京城地方裁判所繙譯官補 裁判所繙譯官補 尾田滿 △補京城區裁判所繙譯官補 裁判所繙譯官補 永井弘貞 △補春川區裁判所繙譯官補 裁判所繙譯官補 加賀山勇 △裁判所繙譯官補 三浦末喜 補京城區裁判所繙譯官補(以上九月十四日法部) 侍從院典醫兼大韓醫院醫官 小山善 依願免兼官(七月三十日內閣) △命襄陽郡在勤(九月四日內部) 郡主事 金東瀅 △命東萊府在勤(九月六日內部) 府主事 李鏞洙 △命高城郡在勤(九月七日內部) 郡王事 鄭復桓 △命橫城郡在勤 郡主事 金錫煥 △命原州郡在勤(以上九月八日內部) 郡主事 元世祐 △命富平郡在勤(九月九日內部) 郡主事 閔丙肅 △命洪州郡在勤 郡主事 兪鎭翊 △命雲峰郡在勤(以上九月十日內部) 郡主事 柳春錫,정치; 기사,586
反婢反夫,雜      報    ●反婢反夫松峴居遞傳夫李億萬이 利川居朴相德의 妻孫姓女를 誘引上京얏다가 朴也가 北部에 告訴야 還歸本夫얏다은 本報에 已揭얏거니와 其內容을 㪅聞즉 該孫姓女 東十字橋居金叅判家婢子인 屢月前에 背夫逃走야 抱川等地에셔 覔來얏 金叅判家에셔 該婢를 出給其夫야 曰汝妻가 旣是反婢인즉 不可使役이니 汝自率居라지라 該婢가 其本夫와 同居의 志가 無던지 其間事 不知러라 一夜 李億萬의 同僚李世復이 一女人을 率고 億萬을 來訪야 曰此女人은 君과 作配기 爲야 率來얏노라 億萬은 即鰥居라 蔭戶受餅을 何可辭却이리오 無名金二十圜에 約고 同居樂生이 已過月餘러라其後李世復이 李億萬의 出役을 覵야 間間該女와 相從고 何等他意가 有던지 一日은 李世復이 億萬을 來見야 曰利川居該女의 親母가 上來야 某處에 在니 我와 同往相面케노라 李億萬이 其動靜의 殊常을 暗覺고 拒絶曰該母로야곰 來見케라얏더라李世復이 自計의 不中을 蘊感야 該女의 本夫朴相德에게 指囑이 有얏던지 一夜 何許人이 來叩門扉며 大呼億萬曰急出吾妻라지라 億萬이 出門應接曰汝妻를 吾가 誘引 事가 無니 其指使人을 率來라즉 該本夫가 一隅를 過더니 李世復을 率來지라 億萬이 謂其本夫曰我가 汝妻들 誘引 事가 無니 汝 世復에게 覔妻라 兩人이 即去야 北部에 告訴야 億萬을 招致審問즉 其所招가 右記와 如지라 警官曰汝 一朴妻保管人이라 少無犯過니 即爲出去라고 該女 嚴諭야 其本夫와 同居라즉 該女가 抵死不應으로 警官이 觸怒야 一夜를 捉囚얏더라該女 不得已本夫에게로 歸얏 其本夫가 亦是同居치못을 知고 勳洞居鄭基準에게 二十圜에 賣渡얏다더라,기사; 사회,833
隆煕貳年拾月拾日 官報,○産業 (續)○東洋拓殖株式會社 定欵第四拾六條 総裁 定欵及株主總會의 決議錄을 本店과 支店에 備置며 且株主名簿及社債原簿를 本店에 備置第四拾七條 総裁 定時總會의 會日로부터 七日前에 左開書類를 監事에게 提出을 要壹 財産目錄二 貸借對照表三 事業報告書四 損益計筭書五 準備金及利益配當에 關 議案第四十八條 総裁 定時總會의 會日前에 前條에 揭記 書類及監事의 報告書 本店에 備置을 要第九十九條 総裁 第四拾七條에 揭記 書類 定時總會에 提出하고 其承認을 求을 要総裁 前項의 承認을 得 然後에 貸借對照表를 公告 東京江川活版製造所支店을 要第五十條 監事 総裁가 株主総會에 提出코  書類를 調査고 其意見을 株主緫會에 報告을 要第五十壹條 監事 勿論何時고 総裁에게 對야 營業의 報告 求고 又 會社의 業務 又會社財産의 狀況을 調査을 得第五章 營業第五拾二條 本會社 左開業務를 營壹 農業二 拓殖上에 必要 士地의 賣買及貸借三 拓殖上에 必要 토地의 經營及管理四 拓殖上에 必要 建築物의 築造와 賣買及貸借五 拓殖上에 必要 韓日移住民의 募集及分配六 移住民及韓國農業者에 對야 拓殖上必要 物品이 供給과 其生産이나 又 獲得 物品의 分配等七 拓殖上必要 資金의 供給第五拾三條 本會社 韓日兩國政府의 認可 受야 附帶事業으로 韓國에셔 水産業及其他拓殖上必要 事業을 營을 得 [未完],기사; 정치,679
戶水博士의 開戰論,外報⊙戶水博士의 開戰論日本大學校敎授法學博士 七人이 滿洲事件으로 意見書를 提出은 已報얏거니와 該七博士中 戶水寬一氏가 更히 日俄開戰論을 公佈얏난 其要領이 如左니 近來 日本의 人口가 益益 增加 殖民에 關야 不可不 一定 方針을 立지라 今예 統計表을 見 則 明治二十四年에난 人口의 增加이 二十六萬五千이오 同三十三年에난 其增加이 五十四萬五千이니 僅僅 九年間에 人口의 增加가 加倍 十年을 通야 計筭면 日本人口의 增加난 比例가 實노 十分一에 過나 更히 他國에 比較면 日本人口의 增加난 比例가 俄國及德國을 未及니 人口가 迅速히 增加난 者난 決코 日本人 아니라 白色人種도 亦크게 增加난 것이 十九世紀初에난 白色人種의 數가 一億七千萬에 不過더니 二十世紀初에난 其數가 五億에 達지라 然則 萬若 日本이 世界競爭場裏에 立야 飛躍코져 면 日本人의 殖民에 最히 適當 處所를 選擇지니 以余觀之컨 亞細亞大陸이 最히 適當 土地라 夫日本은 帝國主義(自己國力을 外國에 發展난 主義)를 實行난 必要가 有고 且殖民를 選擇난 必要가 有야 亞細亞大陸에 日本의 羽翼을 展이 便利 故로 日本이 各機會를 利用야 朝鮮及滿洲에셔 日本國力을 發展난 途를 不可不 講究지라 今에 俄國人이 滿洲原野에 跋扈跳梁나 然 其兵力이 微弱 故로 日本에셔 觀察면 此實乘時 機會니 此機會를 乘야 擧兵討之면 制勝이 指掌과 如지라 俄國을 助力난 人物은 或此로써 無名의 師라 稱 터이나 決코 不然 것이니 俄人의 行動은 明白히 東洋의 平和를 攪亂난 것인 則 日本이 東洋平和의 維持를 聲名고 討伐지니 日本이 擧兵야 俄國을 討伐더라도 엇지 堂堂 名義가 無다 리오 日本이 開戰 時를 當야난 禮를 具야 英國에 其意思를 通告 것은 不待贅論이어니와 意思만 通告면 可고 其許諾을 得은 必要가 無지니 日本은 英國의 附屬國이 아니어 如此事에 關야 英國의 許諾을 得난 必要가 何有며 又其意思만 通告에 엇지 許多日月을 要리오 夫俄國은 滿洲還附協約의 趣旨를 依야 鐵道守備隊도 撤退 義務가 有야 滿洲內地에난 一兵도 現存켸 난 權利가 無거 世間에셔 或此瞭然 事由를 不知고 俄國의 破約을 是認난 者가 有니 外國人이 俄國을 爲야 辨護은 恠異치 아니되 日本人이 俄國을 爲야 辨護은 엇지 咄咄怪事가 아니리오 俄國人이 滿洲還附協約을 違背고 撤兵을 不行야 敢히 東洋平和를 攪亂 動作을 行니 此난 日本이 動兵에 就야 失時치 못 好機오 此好機을 利用에 就야 多少外交上交涉을 要이 明白나 心中에 이믜 開戰을 決定고 交涉을 始난 것과 又開戰을 決定치 아니고 交涉을 始난 것이 其言語動作에 甚히 逕庭이 有나니 不知켸라 日本政府가 果然開戰을 決定야 交涉을 開始否아 且夫日俄開戰은 早晩에 必起 者니 萬若 日本이 今日에 謀避면 他日에난 반다시 謀避을 不得지라  (未完),정치; 기사,1424
廣信剏校,●廣信剏校  再昨二十四日에 南門內客主都家廣信社에셔 臨時特別總會를 開고 方今時局에 在야 吾人實業의 前路를 振興고 社會의 文化를 幇助이 今日我一般國民의 當然義務인 則自我社中으로 商業專門의 學校를 剏立야 實業子弟의 教育을 發達케이 何如요 皆曰諾다야 一併學校剏立委員九人을 選定고 校舍 該廣信社都家를 變作修理기로 一千圜의 修理費를 支出케고 每朔經費 槪筭이 爲一百六五十圜에 至 該社社員三十餘人이 義務的으도 合其營業上口文의 幾分式을 課月辦納케야 無窮의 維持財源을고 校名은 廣信商業學校라 命고 校長은 前京城商業會議所議長郭泰鉉氏가 原是該社의 總務로 校長에 被選고 教師 外國에 留學던 高明優學의 人士를 聘用야 教鞭을 埶케기로 一致可决야 各自捺印고 不日內로 校舍를 修理落成야 即速開學케다니 我韓今日에 所謂教育當局者 能히 一大實業에 關 學校를 剏建치못야 實業子弟의 趨向針路를 未得케 惟此客主商爲業 廣信社가 率先玆에 興感바 有야 如斯 一大美舉을 經起에 至은 宏로 今日我國에 實業前路가 大爲進就다고 閭巷間穪頌이 嘖嘖더라,기사; 사회,545
T. E. IRON GENERAL,"T. E. IRON GENERAL.General Kitchener´s eyesight is grievously affected. For fifteen years, says an exchange, he has worked at small things and done great ones. He is to-day a junior major-general, and has commanded an army of six brigades in the field. For fifteen years he has worked his officers and men mercilessly. The regulatious of the Egyptian army allow on married men on the staff or in places of responsibility. Marriage interferes with tropical work. Sick-leave has been given to any officer who breaks down once. A second illness severs the connection between any officer in Kitchener´s force and the Egyptian army. The men who have fought under Kitchener, and who are now returning by twos and threes to London say that when one goes forth to battle under their Iron General victory is assured, and when men trust their leader it is equivalent to the addition of many battalions to the army. Kitchener was cold as ice when there was work to do, but he broke down and wept bitterly at the burial service of Gordon, which was held in the ruins of the palace at Khartum on Sunday, September 4th. He is a Liberal, and his stern character is strengthened by profound religious conviction.—Ex",정치; 기사,1199
