dcterms:title,dcterms:abstract,nlon:keyword,length
開城府私立培義學校趣旨書,天佑下民사 作之君作之師 此古昔聖賢之敎育也오 廣設學校야 格致是騖 此現今諸◈之敎育也라 古今殊官로 規模가 雖有異同이나 無論何代고 學校興則其國이 興고 學校廢則其國이 亡나니 此有國以來로 興亡之昭鑑也라凡具圓顱方趾야 戴上天履下地者가 執不願其國之興而憂其亡也리오 然이나 徒有愛國之言而無愛用之實이면 是 自知其病고 不求醫藥者와 無異지라 所謂愛國之實은 無他라 不過曰設立學校야 培養人材也니 個人이 興學則是介人之愛國也오一里興學則是一里之愛國也오 一郡이 興학則是一郡之愛國也니 如是愛國而焉有不振之國乎아 今我國家가 當天下競爭之秋야 存亡安危가 繫乎一髮니 必也人人有興학之心고 家家有入학之擧然後에 能存其身保其家而安其國也라 眞知其然者면雖蕩産셕財고 乞隣求補라도 必不可已者ㅣ 存焉니 此培義학校之所由起也라 見其發起則皆貧窮無資之人이오 問其刱立則皆解衣셕飯而不願也니 究其裏情에 豈不可念이며 豈不可悶哉아然이나 三代以前은 逖足無論고 居今之世야 環視五洲컨 泰西及日本諸國之文明富强이 蒸蒸日上야 竟至於馳騁海陸에 雄飛宇內니 其始 無過我培義학校也다 萬頃之流가 發源濫觴고 千仞之山이 成功一簣나니 此皆由淺而至深고 積微而成大也라今我國文明之漸이 果非我培義學校며 富强之基가 亦非我培義학校歟아 惟我학校가 有如此重大之關係고 有如彼重大之義務니 豈可斯須置忽야 不思所以皷勵維持之方乎아 獨力이 不足以擧重이오 隻行이 不足以致遠故로 학校之興隆이 必有待於有志君子의 熱心贊成也니 孰無愛國誠이며 孰無愛國心이리오惟願僉君子 特捐義金야 熱心興학야 以報我國家를 區區切望,사회; 기사,743
唾成珠玉,▲海東風便에 消息이 來到니 政界風波가 一層激烈야 黨派各立에 勝負를 未判니 對外戰爭이 無면 自內戰爭이 有거슨 古來多險이로다▲日本借欵을 報償 次로 全國人民이 各自出義거슬 日本人이 暗裏沮戱야 百方設計다니 日本人이 近日에 廉隅가 忽生야 借欵을 蕩減나지▲政界上某某大官이 各社會에 公論을 憎惡야 一網打盡 計畫으로 某處에 周旋되 某處에셔 不應고 政府에 提議되 參政이 反對얏다 說이 有니 彼某大官은 全國人民에 生命을 초絶기 不顧나 世界萬國에 公議도 不知지▲됴완九氏가 郡守젼考에 參入엿 內大가 拔去야 曰此人은 年前韓日協約時에 時任內部主事로 極力反對야 至於棄官얏스니 使我當之라도 事固當然이라 我以內大로 此人을 選用면 實非此人待接이라얏다니얼으고치 貎樣이로고▲日本셔 消防機械 火災를 預防랴고 多數金額으로 大韓에 賣渡더니 日昨仁川圻浦에셔 日人家屋五百餘戶가 一時에 燒燼 良好 消防機械를 用야도 非常 慘禍를 遭얏스니 運之否泰 人力이 難致로다▲近日觀察使現闕이 多數 南北村豪傑들이 唾手而起야 夜則某大臣門前에 坐燭籠이 成市야 耳語가 密勿니 近日官職은 耳語中에 出來다지,기사; 사회,576
度支部令第二十號,○度支部令第二十號      管稅官監督檢查規程第一條  稅務의 監督檢查 稅務의 改善과 統一及進捗을 期을 目的으로야 執行이 可홈第二條  稅務監은 每年一回式所管稅務官廳及泒駐稅務主事廳事務의 全部에 對야 實地에 臨檢며 監督檢查를 爲이 可第三條  稅務官은 所管稅務主事廳事務의 全部又 幾部에 對야 隨時出張야 檢查監督을 爲이 可홈第四條  稅務의 監督을 執行 事項은 大略如左홈  一  法令을 能히 遵守며 及其執行與否  二  結數戶數其他課稅物件調查의 正確與否  三  不法徵収와 官金消費의 形跡有無  四  租稅徵収와 特別히 强制徵収方法의 得宜與否  五  現金物品保管의 適當與否  六  事務執行上에 空然히 人民을 不便케 事의 有無  七  事務의 計畵은 實地에 適合與否와 及其成績如何  八  事務淹滯의 有無  九  官紀의 正肅與否  十  職員配置의 適當與否  十一  職員의 勤務 怠慢狀况의 有無第五條  稅務監督檢查上視察 事項은 大略如左홈  一  法令實施의 効果  二  稅務上新施設과 又 改良을 要 事項  三  課稅物件의 消長  四  租稅의 犯逋脫漏와 又 滯納의 種類及各其原因  五  各種民業의 盛衰  六  職員과 人民及他官廳의 關係第六條  監督視察은 愼重과 公平을 主되 一端으로 全部를 速斷이 不可홈第七條  監督執行上事實不明거나 又 行爲의 違法이나 或不當으로 認 者이 有 時 責任者로야곰 此의 說明을 爲케이 可홈第八條  監督官은 前條의 說明을 求 後輕易 事項은 即時指揮여 矯正케이 可나 重大 事項은 度支部大臣의 指揮를 承야 處理이 可홈第九條  稅務監及稅務官이 其管內監  督檢査기 爲야 巡回 時 巡回順序預定日數를 度支部大臣에게 預先報告이 可홈第十條  監督官은 監督及視察을 畢 時 十五日以內에 第四條第五條의 事項을 分類야 詳細 報告를 度支部大臣에게 提出이 可홈      附則第十一條  本令은 頒布日로붓터 旣行홈  光武十年十月二十二日,정치; 기사,947
韓淸通商條約(續),別報●韓淸通商條約 (續)第五欵 (一)中國民人在韓國者如有犯法之事中國領事官按照中國律例審辦韓國民人在中國者如有犯法之事韓國領事官按照韓國律例審辦韓國民人性命財産在中國者被中國民人損傷中國官按照中國律例審辦中國民人性命財産在韓國者被韓國民人損傷韓國官按照韓國律例審辦兩國民人如有涉說該案應由被告所屬之國官員按照本國律例審斷原告所屬之國可以派員聽審承審官當以禮相待聽審官如欲傳詢證見亦聽其便如以承審官所斷爲不公猶許詳細駁辨 (二)兩國民人或有犯本國律禁私逃在彼國商民行棧及船上者由地方官一面知照領事官一面派差協同設法拘拿聽憑本國官懲辦不得隱匿袒庇 (三)兩國民人或有犯本國律禁私逃在彼國地方者一經此國官員知照應卽査明交出押歸本國懲辦不得隱匿袒庇 (四)日後兩國政府整頓改變律例及審案辦法視以爲現在難服之處俱已革除卽可將兩國官員在彼國審理己國民人之權收回第六欵 中國向不准將米糓運出外洋韓國雖無此禁如或因事恐致境內缺食暫禁米糧出口經地方官照知後自應由中國官轉飭在各口貿易商民一軆遵辦第七欵 倘有兩國商民欺罔衒賣貸借不償等事兩國官吏嚴拿該逋商民令追辦債欠但兩國政府不能代償第八欵 中國民人准領護照前往韓國內地遊歷通商但不准坐肆賣買違者將所有貨物入官按原價加倍施罰韓國民人亦准請領執照前往中國內地遊歷通商照相待最優之國民人遊歷章程一律辦理 (未完),사회; 기사,571
叙任及辭令,●叙任及辭令  秘書院丞金弻鉉  弘文館侍讀金裕弘  侍從院右侍御李載稷水輪院公桑課技手千應錫  仝鄭世胤仝文明奎  仝金弘基  仝朴炳龍  仝成樂麟  仝徐丙悳  仝李殷哲  仝李炳禼仝金慶昌  德陵令裴成度  崇仁殿叅奉金錫胤  內部叅書官鄭斗和  中樞院議官宋炳仁  仝金永奎  仝崔昌鍵  仝崔炯健  仝吳琦燮  仝申東熈  仝李榮柱黃海道觀察察府主事柳時鳳  依願免本官○任秘書院丞叙奏任官六等  正三品沈啓澤○任侍從院右侍御叙奏任官六等正三品李載稷○任弘文館侍讀叙判任官六等  六品辛成默○任侍從院右侍御叙判任官八等  六品李桓求○元之綱  韓基鶴  李潤鼎  鄭雲昶  李若濟  玄雲閔泳學  金瑛秀  李漢禼  柳炳善  任水輪院公桑課技手叙判任官八等○任▣德陵令叙判任官七等  淑陵叅奉金洛中任  淑陵叅奉叙判任官八等  宋聲來○任  崇仁殿叅奉叙判任官八等  鮮于柱○任內部叅書官叙奏任官三等  度支部財務官張浩鎭○保寧郡守朴勝轍  六品李時俊  仝李承華  九品張台衡  仝徐丙玟  仝權在禧  仝李喜轍  任中樞院議官叙奏任官六等○任黃海道觀察府主事叙判任官六等  崔丙赫○金處河  宋紋燮  李昌淳  任惠民院主事叙判任官六等    以上十月三十一日陞正憲  內藏院卿李容翊○陞從二品侍從院侍從閔康鎬    以上九月十五日陞正三品  五品朴準禼  六品李楗重仝李載經    以上十月九日水輪院主事李鍾華  仝張成遠  仝尹淑仝金炳璜  仝吳信煥  水輪院公桑課主事尹柱瓚  仝玄公濂  仝金洙瓚  水輪院公桑課技手元之綱  仝韓基鶴  仝李潤鼎  仝鄭雲昶  仝李若濟  仝玄  雲仝閔泳學  仝金瑛秀  仝李漢禼  仝柳炳善  通信司電話課主事金珽冕  仝李東膺  仝愼禹範  仝沈宜奎  仝金基瓚依願免本官○命侍從院卿叙勅任官三等掌禮院卿▣源逸○命掌禮院卿叙勅任官三等  宮內府特進官李愚冕○命宗正院卿叙勅任官四等  宮內府特進官李載德○任大臣官房主事  宮內府調査課主事安商說○任調査課主事  宮內府主事白萬甲○洪亨義  趙鏞震  田漢圭  杆寅來  林漢相  梁達植  杜準慶  任水輪院主事叙判任官八等○權洵釆  朴瓊鎭權鍾禹  任水輪院公桑課主事叙判任官八等○韓台敎  李李瀅  李應穆  李會瓘  辛斗浩  任驥鎬  趙益鎬  崔相勳九品盧必承  柳達秀  任水輪院公桑課技手叙判任官八等○鄭景潤  柳建熈南秉柱  任惠民院主事叙判任官六等    以上十月三十一日,정치; 기사,1052
京釜鐵道,外報照謄⊙(京釜鐵道)京釜鐵道 日本과 韓廷間에 訂結한 暫定條約을 據하야 其敷設權을 得하야 其後 同鐵道의 發起人及當局者 數次 韓廷과 交涉한 後 昨年九月에 本條約을 訂結하얏스나 日本經濟界가 沈滯함으로 發起人 等은 空手로 徒俟時機하니 其間 外國人 等은 右工事를 擔負하며 且一定한 年限資本을 貸與하기로 要하 者가 不少한지라 然而發起人中 澁澤榮 一氏 同線路의 營利的事業上에 少望을 說하나 然하나 明治三十五年에 西伯利鐵道가 完成할 거시오 東淸鐵道도 亦明年內에 開通할 거시오 京義鐵道 旣自去月로 敷設準備를 調査한 中이라 故로 日本當局者가 一日이라도 速히 京釜鐵道의 敷設을 切望하야 發起人을 對하야 遞信省技師 久野知義氏 等 二三名技師를 貸與할 터이니 到底히 速成하라 勵奬하니 發起人 等도 同意하야 抽籤法으로써 本月二十六日에 大江卓氏로 渡韓하기로 決하니라 此를 因하야 去十二日夜에 大江氏가 澁澤榮一大 三輪長兵衞 尾崎三良 竹內綱 井上角五郞 其他 會員과 歐美各國 鐵道調査로 派出든 大澤 中佐及久野技師 等을 招請야 右鐵道前途의 方針을 議할 經濟界의 如何함을 不拘고 資本金을 募得할 策을 講며 大三輪氏 同鐵道線路敷地 等에 關야 韓廷當局者와 交涉기로 因야 衆議院閉會 後에 韓으로 來한다더라,정치; 기사,612
勅令第三十四號,●勅令第三十四號中樞院官制改正件第一條 中樞院은 左開事項을 審査議定 處所로 事一 議政府로셔 諮詢 法律勅令制定廢止或改正에 關 事項二 各部院請議를 因야 議政府로셔 經議上奏 事項三 中樞院에셔 臨時建議 事項四 人民의 獻議 事頂第二條 中樞院은 左開職員으로 合成 事議長 一人 勅任 議官 十人 勅任議官 三十人 奏任參書官 二人 奏任 主事 四人 判任第三條 議長과 勅任議官은 勅敍고 奏任議官과 參書官은 議長이 奏敍고 主事 專行 事第四條 議長은 勅任 一等이니 院內大小事務를 總管 事第五條 勅任議官은 二等以下이니 議長이 有故 時 首席議官이 其職務를 代辦 事第六條 奏任議官 三十人內에 十五人 月俸을 支給고 十五人은 支給지 아니 事第七條 無俸議官 十五人은 名譽職이니 開議 時에 參聽討論을 得 事第八條 前啣品秩이 無 者 議官敍任을 得지 못 事第九條 參書官은 議長의 指揮를 承야 簿書 筆記 等項을 掌 事第十條 主事 上官의 指揮를 承야 庶務에 從事 事第十一條 議長과 諸議官이 逐日 開會야 第一條所開事項에 對야 可否議決 後 議政府에 昭會說明고 上奏發令을 直行치 못 事但 議官과 參書官奏敍 時에만 上奏을 得 事第十二條 議政府와 中樞院에셔 意見이 不合 時 府院이 合席協議야 妥當可決 後에 施行고 議政府에셔 直行을 得지못 事第十三條 按例應行 事件과 時急事情이 有 時 議政府로셔 先行上奏고 其理由를 追後照知을 得 事第十四條 府院이 合席協議 時에 國務大臣이 委員을 命야 中樞院에 至야 議案理趣를 辨明 事附則第十五條 議長과 議官의 俸給은 左表와 如고 參書官主事 一般 官吏와 同 事第十六條 會議細則은 議政府로셔 定 事第十七條 本年五月二十二日勅令第二十號中樞院官制改正件은 廢止 事第十八條 本令은 頒布日노붓터 施行 事俸給表議長 一百元 勅任議官 四十元奏任議官 一級三十元 二級二十五元 光武三年八月二十五日,정치; 기사,936
告示文,○告示文              （前号續）第七條  統監及理事官으로 韓國人에  게 發給하 旅券에 對하야 手數料  金五十錢을 徵収이라第八條  旅券을 領收에 即時其券面에 記名이 可이라  旅券面에 查證잇기 必要 國에 旅行   者 其國이 定 所를 從야  查證을 受이 可이라第九條  統監又理事官이 必要타 認   境遇에 旅券의 發給或查證을 拒  絶 事가 有이라第十條  旅行者가 歸國又歸着와  又旅券의 發給을 受 者가 領収後六  箇月以內에 出發치아니 旅  券을 返納이 可되  旅券의 發給을 受 者死兦 遺  族이 返納이 可이라第十一條  商業、漁業其他職業을 爲  야 數次往復 者 歸國又歸着  마다 旅券返納를 不要되 但旅券領  収 日로부터 三個年을 過야 歸國  又歸着 返納이 可이라第十二條  旅行十個年에 及야 歸國  又歸着치아니 者 旅券領取  日로부터 十個年以內에 旅券의 查證  을 受이 可며 其後十個年에 及  마다 亦同이라第十三條  第三條第一項第一號乃至  第三號、第六號及第七號의 事項에  變㪅이 生 即時旅券을 返納  이 可이라第十四條  旅券을 遺失 即時申  告이 可이라 覔得도 亦同이  라第十五條  族券의 返納又其遺失或覔  得의 申告 第一條에 記 官廳에  이 可이라      附則第十六條  木則은 明治三十九年九月  十五日로부터 施行이라第十七條  第一條第三項의 地方長官  이라은 北海道廳長官、東京府、  京都府、大阪府、神奈川縣、兵庫  縣、長崎縣、新瀉縣及福井縣知事  를 謂이라,정치; 기사,779
AN EVIL PRACTICE,"AN EVIL PRACTICEThe recent attempt upon the life of an interpreter in this city brings the evil practice of assassination before the public mind and should elicit a rebuke from all who desire peace and morality.In looking over the record of history the role of the men who have passed beneath the assassin´s hand is a long one. In its list may be read names which stand for many things, the brave man and the coward, the hero and the despot. Nor does this detestable practice appear more plainly in less civilized lands than in the most advanced. The falling forms of Lincoln and Garfield, in their prime of life, in our own United States, forbid our saying that this practice is relegated to the less civilized countries.Assassination never helped the cause for which it was perpetrated. There has seldom been a time when a great man has been cut down, that another, equally strong, has not been raised up to accomplished the unfinished work. The effect has always been opposite from what was desired. Public sentiment has invariably, despite the character of the victim, arrayed itself on the side of morality and law. Even when the victim was a cunning traitor to his country or for some other reason received no better a death than he received, public sentiment, without fail, cried out in the name of just law land humanity upon the act. It might be urged, should one attempt to excuse some given instance in history, that the end justified the means. Whether this is ever the case must not enter into the question; no instance of summary punishment without trial or appeal should be allowed by a law-believing people, though the victims´ crimes cry aloud to heaven.Assassination always shows a coward. The practice always precludes the services of the tribunal and thus casts doubts upon the victim´s misdeeds. When such retribution visits a man, we often turn and ask whether he deserved it or if we had not judged his character too harshly. The ends of justice are thus thwarted by snatching him away from the bar of justice to an untimely grave.The practice of assassination often shows the worst side of a cause, especially its weakness or desperation. To take revenge in such a manner suggests that in a court of justice the case could not be won and it shows that in an orderly way the object desired cannot be gained nor the desperation of the cause for which the act was committed. A good cause never needs desperate means to accomplish wholesome results. Thus from all points, and without considering the moral quality, the practice of assassination circumvents its own end.On the moral side, all that code contains opposes the idea of summary punishment by the assassin´s sword. The difference between assassination and murder, though authorities do not so describe it, is that the former act is always committed against a well known man, usually a political factor.This practice, like all other violent means, suggests a disordered mind, and indeed this was the primary significance of the word. It was the \""Assassin of the East\"" who fired upon the \""Old Man of the Mountain\"" (Shaikhal-Jabal) and, drunk with the effects of hashish, committed many murders for their chief. Thus their acts gave them the name \""hashishin\""―or one who commits murder under the influence of a drug.The name retains all of its old significance of thoughtless excess and of poor judgment, aside from the morals of the act which place it beyond the pale of law and order.Would that Korea might never again hear of this practice within her borders",기사; 정치,3543
司法,●司法頃伏奉奏下臣部之慶尙北道安東幼學 李建相上言方在溯考之際接准李建相請願書內開伏以生之五代祖道顯高祖應元正廟朝丙申年以忠憤所激未諳不敢言之義爲嶺南儒生七千餘人所推伏閤極諫犯觸時諱父子正法尙未伸雪故向日洪陵幸行時不避斧鉞之嚴而上言啓下本部矣其時上疏草本及正廟朝壬子閏四月筵說謄出帖聯玆以請願卽爲上奏伸雪九泉寃魂等因細閱其附到疏本與壬子筵說則果有可據於國乘所載矣第伏念道顯當日之疏實出於忠憤所激而竟未免伏法者先王之義理也在今日而蕩滌其罪名者我陛下之義理也則李建相之爲先鳴寃容有其然而事關重大自臣部有難擅便何以爲之之意로 法部大臣이 上奏와 奉旨當有詔勅矣接准軍部大臣署理軍部協辦金永準照會內開本大臣署理謹奏參領李命夏固城地方隊大隊長在任時隊費中所逋爲八千二百餘兩參領元禹常咸鏡北道觀察使在任時軍部所納別餉米代錢中挪用爲七千四百餘兩參領南命善光州地方隊大隊長在任時隊費中所逋爲一千二百餘兩矣莫重公貨無難欠縮今至多年終不充完揆以事軆萬萬該歎上項三員俱免其本官亟令法部不日徵刷以充公貨何如謹奏奉旨依奏矣該三員旣由元帥府奏免其本官故玆照會照亮後李命夏處八千二百餘兩元禹常處七千四百餘兩南命善處一千二百餘兩不日徵刷以充公貨爲要等因繼接平理院檢事李鶴圭報告書內開前參領南命善自現就囚于本院云矣李命夏元禹常行將拿致而該三員俱係曾經勅任官故依刑律名例第二十八條야 法部大臣이 上奏와 奉旨依奏 以上十一月十日接准兼任警務使金永準報告書內開南署地茶洞居前侍從李裕馨行己匪悖詗捉訊問則縱然已過之緖而稱曰君子軍服着以赤色豎旗募兵云者露出於自服則其作事之不正不可擅恕故該李裕馨並將供案押交等因該犯係是曾經奏任官故依刑律名例第二十八條야 法部大臣이 上奏와 奉旨依奏 十一月十一日笞一百流三年罪人申錫麟定配所于黃海道黃州郡鐵嶋之意로 法部大臣이 上奏와 奉旨依奏頃接軍部大臣署理軍部協辦金永準照會前參領元禹常李命夏行將拿致之由業經奏下而卽接平理院檢事李鶴圭報告書內開前參領元禹常李命夏自現就囚之意로 法部大臣이 上奏와 奉旨依奏 以上十一月十四日,기사; 정치,867
日使意見書,雜報⊙日使意見書朝鮮新報를 據한 則 中央銀行條例及兌換券條例頒布事로 日公使 林權助氏가 異議를 提出하얏다 함은 已報하얏거니와 其後 探聞한 바를 據한 則 右異議라 함은 穩當치 아니하고 忠告書 或 意見書라 함은 適當한 듯한 該全文을 閱讀치 못하얏기로 詳知치 못하얏스나 探聞한 事實을 據한 則 (一) 銀行이 一朝一夕에 內外의 信用을 得지 못할 것인 故로 中央銀行을 設立하얏다고 곳 國庫金及海關稅金을 辦理켸 함이 危險한 事 (二) 海關稅金은 ◈十年來로 第一銀行이 總稅務司와 締約하야 辦理하던 것이오 且燈臺及開港場設備 等 費用에 充하게 되얏슨 則 海關稅金을 任意로 他에 消費함은 크게 異議가 有할 事 (三) 韓國現下財政事情은 中央銀行條例第九條中營業이 空想으로 歸할 쥴노 認난 事 (四) 韓廷에셔 往年金貨條例를 頒布한 以來로 金貨를 鑄造치 아니고 白銅貨를 濫發야 經濟界를 紊亂한 今日에 金貨를 鑄造치 아니고 兌換券 發行한다 함은 크게 異議가 有할 事 (五) 兌換券發行난 準備에도 크게 改良할 点이 不尠할 事라 얏다더라,기사; 사회,512
秋郊農談,○連日風雨에 禾稼가 太半損傷야 前日에 穰穰던 豐登聲이 一朝에 許多農夫口中에 呻吟聲이되지라 西郊等地에 老農幾人드리 歉荒을 預慮야 相與談論을 來傳人이 有키로 隨聞亞載하노라○嗟我婦子가 霑軆塗足며 揮汗把鋤야 許多辛苦을 經過며 肌餒을 强忍야 日夜所望이 穡事有秋에 在바 僥倖으로 三農이 順成야 稌秔黍稷이 穎栗可愛키로 鼓腹一飽을 庶幾望之러니 忽地風雨가 無前猛寧야 無東無西히 盡被傷損이라 野色이 쵸悴고 豐聲이 烏有야 九仞之山이 一簣에 功虧니 一群痴宰相이 陰陽을 調和치못인지 一番風雨에 幾百萬生命이 必至溝壑지로다○設或年形이 豐登야도 如虎如狼 官吏의 誅求下에 糊口圖生이 其勢ㅣ 茫然무삼연의 鐵道役費收斂은 日日還生야 摘釜鬻甑야도 充納無期니 萬一歉年이면 十室九空은 尙矣勿論고 餓표相枕야 到處北邙山이될지로다○秋收가 設或良狽될지라도 錢政이나 循環되면 貧富相資고 商利開通야 苟且支活이 庶可有望이되 貨幣較正이 出末無期니 人心之騷動과 錢情之渴汲이 貨幣較正前보단 十倍나 太甚야 一分借貸ㅣ 道理업고 半分商業이 望斷니 束手沒策어이지 貨幣較正頭痛일셰○甲午以後擾擾되 天幸連年豐稔야 仰事俯育얏더니 時運所關인지 歉황이 可慮즉 人之將死에 廉恥를 何顧리오 火賊이나라갈지 義兵이나라갈지 社倉糓과 合錄米를 邑邑에 作上야 陳糓이 全無니 賑恤을 設行들 何糓으로 充數지,사회; 기사,665
敍任及辭令,●(敍任及辭令)陞崇祿 景孝殿提調 閔泳煥 ○陞從一品 景孝殿提調 趙秉稷 ○陞正二品 景孝殿提調 趙定煕 ○陞嘉義 景孝殿提調 金晳根 ○陞敍奏任官四等 警務廳警務官 金永振 ○陞敍判任官二等 警務廳總巡 黃信泰 朴潤五 崔永祚 康台植 ○陞敍判任官四等 掌禮院主事 柳奭 以上二月十一日免本官 黃海道觀察府總巡 李永夏右 黃海道觀察使 李垠鎔의 報告書를 據한즉 該員이 持身不謹고 擧措駭妄다 기 免本官 ○任黃海道觀察府總巡敍判任官六等 六品 崔秉奎 以上四月八日社稷署參奉 洪義植 內藏司水輪課主事 黃錫圭 吳世煥 依願免本官 ○太僕司長 尹德榮 奉常司長 李憙翼 依願免兼任掌禮院掌禮 ○命秘書院卿敍勅任官三等 宮內府特進官 金炳翊 ○奉常司副提調 趙秉翊 奉常司副提調 李容九 兼任掌禮院掌禮 ○任社稷署參奉敍判任官八等 李範稷 ○李鈞燮 金瀅根 任內藏司水輪課主事敍判任官八等 ○六品 林鳳昌 李容元 權喆鎭 金昌冀 任內藏司水輪課技手敍判任官七等 以上四月九日侍衛第一聯隊第一大隊附參尉 成文奎侍衞第一聯隊第二大隊附副尉 金學秀侍衛第一聯隊第二大隊附參尉 李興均右 本人 等이 週番尉官으로 不克審愼야 致勤 下詢은 職務上에 踈忽이라 是로 以야 二週日重謹愼에 處 事 (四月八日 軍部),정치; 기사,565
법부에셔 고등 판소에 훈령 기를,○법부에셔 고등 판소에 훈령 기를 외부 죠회를 보니 미국 공의 편지 의 일젼 대한사 리승만이가 미국 의원에 통로 그 곳에 갓슬에 믄득 잡혀 갓 일즉이 번거히 말은 안이 엿거니와 이사이 반다시 진즉 발키 판이 된후에 스로 가히 변이 되엿슬쥴을 확실히 알앗더니 지금 들으니 이사이 임의 판을 지내여 무죄 을 키고 지금 지 방숑이 되지 못 고로 그쥬인 미국 사들이 긴히 관계가 이사의게 잇스니 방숑을 엿나냐 안이 엿나냐 그럼으로 번거히 편지 니 힘써셔 자셔히 안 후에 이갓친 사으로 여곰 죠곰도 해를 입히지 말고 곳 쇽히 방숑 기를 심히 란 다고 엿다고 엿다니 리승만씨가 미국에 입젹  사도 안이 거니와 독립 협회와 민회에 다니면셔 말이 외국에 의지를 말자고 늘 말  거슨 셰샹이 다 아 라 리승만씨가 이 편지연을 들으면 붓그러운 을 금지 못 거시요 미국공 편지 연이 이럿케 엿슬지 모로고 영셔 번역  대한 사이 번역을 잘못 엿지 판소로 말 지라도 죄인 잡힌후 판  시간이 잇거 엿지 여러날토록 판을 안이 엿지 알슈 업다고 여황간에 말이 만 기에 우리 듯로 긔노라,기사; 정치,605
敍任及辭令,●敍任及辭令內部廣濟院主事 金正輝 仝 金顯國 仝 宋光玉 依願免本官 ○李玟圭 兪致三 兪鎭億 任內部廣濟院主事敍判任官六等 ○徐在明 金士英張容聖 解內部廣濟院委員 ○姜信達 鄭萬善 吳時鏞 命內部廣濟院委員以上二月二十七日任外國語學校敎官敍奏任官六等 中學校敎官 金漢奎二月二十日解兼任法官養成所長 法部前協辦 金奎煕 ○命兼任法官養成所長 法部協辦 李根湘 ○李俸 洪鍾駿 權鳳洙 任法官養成所博士敍判任官六等 ○陸軍武官學校長陸軍步兵副領 李秉武 免兼任幼年學校長 ○侍衛騎兵大隊附陸軍騎兵參尉 安暎洙 鎭衛第一聯隊第一大隊附陸軍步兵參尉 閔夏植 命休職 ○任陸軍騎兵參尉 陸軍步兵參尉 尹致晟 ○補幼年學校長 陸軍步兵副領 趙轍煕 ○補侍衞第一聯隊第三大隊附 陸軍步兵參尉 林榮璿 ○補侍衛騎兵大隊附 陸軍騎兵參尉 尹致晟 ○補 親衛第一聯隊第二大隊附 陸軍步兵參尉 太永善 ○補鎭第二聯隊第二大隊附 陸軍步兵參尉 崔翰求 ○補鎭衛第二聯隊第三大隊中隊長 陸軍步兵正尉 李在漢 ○補鎭衞第五聯隊第一大隊中隊長 陸軍步兵正尉 元世祿 ○補鎭衞第六聯隊第一大隊附 陸軍步兵參尉 朴東元 ○中樞院議官 洪殷柱 仝 姜泰鳳 仝 朴炯培 仝 朴宗默 仝 李起龍 依願免本官 ○從二品李宗雲 六品 金萬衡 仝 朴基敦 仝 權悳圭 九品 李鍾哲 任中樞院議官敍奏任官六等 ○免本官 幼年學校學徒隊附陸軍步兵參尉 姜容煕 ○免本官 農商工部農務局長 李圭遠 右該員隱避三朔不爲仕進揆以事軆壞損莫◈是以免本官以上二月二十一日依願免兼任掌禮院掌禮 奉常司副提調 徐丙贊 ○敎坊司主事 洪震杓 軍部主事 梁柱勳 仝 嚴柱殷 中學校敎官 李完應 依願免本官 ○命宮內府特進官敍勅任官一等 從一品 趙秉弼 ○兼任掌禮院掌禮尙衣司長 沈九澤 ○任敎坊司主事敍判任官七等 圜丘壇祠祭署令 李閏秀 ○任圜丘壇祠祭署令敍判任官四等 社稷署令 張吉相 ○任社稷署令敍判任官七等 顯陵參奉 成銓永 ○任顯陵參奉敍判任官八等 九品 洪淳馝 ○九品 尹泰郁 金行範 任軍部主事敍判任官六等 ○任中學校敎官敍判任官六等 李悳應以上二月二十二日,기사; 정치,905
