dcterms:title,dcterms:abstract,nlon:keyword,length
金斗源氏의 鳴寃書,咸鏡南道元山港居 商民金斗源氏가 新任曾彌統監에게 長書 全文이 如左니斗源은 韓國元山海隅之壹商民이라 素以商業資生이온바 往在己亥五月分에 慶尙北道長기郡毛포金雙童家에셔 貿鹽壹千八十八桶을 積置矣러니 不謂에 貴國人木村源壹郞兄弟會社船主가 來我懇請曰往于鬱島야 以䀋換太則利益不少오 且渠船装載則船價亦廉이라 기 該䀋壹千八十八桶을 陰同年六月六日에 該船에 裝載고 同月拾六日에 到泊于鬱島則日已暮矣라 船主乙吉이 言曰鹽은 明日下陸矣리니 勿慮고 登陸寄宿라 기 無少疑慮고 如其言登陸야 其時島長裴季周後家 沈基秀家에 就宿고 翌日平明에  出往埠頭則船主乙吉이 業已驅䀋船乘夜逃走이온지라 茫茫大海에 無處可尋이오나大抵船舶은 某國을 勿論고 私籍이 各有야 不可高飛遠走故로 四處詳探則同年秋에 該船이 貴國北海通沃崎느군리에 住籍이 的確無疑지라 然오나 其時斗源이 行資全空하고 亦關於兩國간 商業上關係故로 我國京城에 上來야 外部大臣朴齊純閣下에게 上項見失鹽價金額五千壹百九十壹圓九十錢을 日本人乙吉處에 推捧以給之意로 申訴이온바 因此貴國公館에 照會이더니 貴公館에셔 此事實을 據야 日本北海道島根縣隱崎國沃崎느군리附近地方官에게 照會이옵던지 該地方官答照會內開에 韓國元山金斗源事件에 對야 木村源壹郞과 同行船主乙吉等을 招致査實則的確無疑이오나 相續人金之助의 財産을 詳探則其親族이 貧困에 陷야 當場糊口도 艱難 模樣이라 云云이온바 其時貴國公使林權助氏가 此糢糊 辭意를 我國政府에 對야 金斗源恤金이라 稱고 金幾百圓을 送交얏스나 斗源은 當捧 䀋價 推捧은 可거니와所謂恤金은 甘受 意가 無옵기 斗源이 屢次本國政府에 請願야 右金額을 林公使에게 還送 事件이 有고 其後 貴公舘書記生國分象太郞시가 屢年間에 斗源을 數爲招致야 再三談辦고 幾月間容俟라 하더니 其後 美國參書官으로 暫移歐洲이다가 現方통監府參書官으로 住在이기 屢次致書이오나 聽若不聞고 無半辭壹言니 此無奈蔑視壹斗源而然乎아 計此事가 至于本年則有壹年也니 計朔則拾年拾倍야 現額이 五萬壹千九百拾九圓이오니 此非但韓日兩國之所知라 抑天下之所共傳聞也니 豈非至寃且屈乎아 且再昨年分에 통監府總務長官鶴原定吉시가 再次日本外務大臣의 照會 據야 我國政府에 照會하되 木村源壹郞同行船主同人의 弟乙吉等을 對야 詳査 今金斗源失鹽事件이 的確나 其相續人金之助의 財産을 探知則其親族이 貧窮에 陷야 當場糊口가 艱辛 貌樣이니 金斗源의 鹽價 成事더라도 到底이 其義務를 履行키 難 줄노 想覺다 얏스니噫라 鶴原定吉시之不思也여 假曰木村源壹郞之相續人이 貧窮야 斗源의 鹽盜去 金額을 償報키 難다 면 斗源이 抑有說焉이라 年前에 我國洪州郡長古島에셔 貴國풍船이 巖礁에 誤觸야 船이 破傷의 此巖石이 大韓海에 在즉 宜乎大韓政府가 此損害를 償報이 可다 야 金三萬圜을 推去고 其後에 又公州郡來住 日本人寬辰太郞이 韓人과 爭鬪야 被打稱托고 治療費五千圜을 我韓政府에 推去얏스니 自來貴國에셔 我韓政府에 對 慣例 擧言면 斗源의 䀋價 自貴國政府로 無遺辦償이 確然正理인 것을 쳡曰賊漢乙吉의 相續人이 貧窮야 償還키 難다 니 此豈非矛盾之說乎아 窃乞閣下 卽提議于貴政府야 依我國洪州郡巖礁例及寬辰太郞事야 自貴政府로 償還이던지 如或未然이면 乙吉의 船及家産을 執行야 打筭償報이다가 히 䀋價의 充數가 未滿 時 亦自貴政府로 補充還償이 自是定理니 幸勿以人凌視고 卽爲計筭報償之地千萬至祝이라 얏더라,사회; 기사,1626
The Mai-il Sinmun is responsible for the following story,"The Mai-il Sinmun is responsible for the following story: The other day; a yangban named Sin Riongkiun while standing near a nasty gutter, a boy threw a stone into it and the splashes soiled the gentleman´s dress. The boy ran away before Mr. Sin had time to see who it was. But just them a little primary school boy was passing by and Sin mistaking him to be the offender, caught hold of him, tied his hand and beat him so savagely that the little fellow was covered with blood. Passers by, enraged at the cruelty of Sin tried to mob him; but two policemen came along, and pacifying the people arrested Sin and took him to the Western police station. Here Sin acknowledging his misconduct the Chief of the Station reported the case to the Commissioner of Police. Upon which the Commissioner at once released Sin and dismissing the two policemen, handed them over th legal authorities on the ground that however wrong Sin might have been, he, being a yangban and an ex-officer, should not have been arrested by the police and led through the street. [The present Commissioner being Mr. S. H. Sin is very likely a relative of the man whom he released. By dismissing two policemen he created two vacancies for some of his friends. Thus the Commissioner, by one stroke of abuse of his power, gained two advantages; his relative protected and his friends helped. Very smart! What wonder that old abuses run rampant and the country is going fast to the―! Yangban resembles charity in one respect ; it covers a multitude of sins.―T. H. Y.]",정치; 기사,1532
貘大腹將刊,余於記事之暇에 東洋書籍을 略加攷覽컨 在昔戰國時代에 一種怪獸가 有니 其名曰貘이라 其性質이 五金之屬을 喜食秦始皇이 天下兵器를 收聚야 鍾거 金人을 鑄成後에 막이 無可得食야 暫時飢餒 不免고 其後東晉時에 錢神이 盛行야 到處金氣爛만키로 막이 食料豐盈야 每日恣意大嚼며 或貪泉에 沐浴며 或貨食誌를 誦讀며鄧通之銅山과 郭況之金穴과 石崇之金谷에 時常徃來遊戱키로 世之銅臭流涎며 利竇를 戀幕者에게 莫逆之交가 되야 世皆尊稱曰막大腹이라 바漢魏송之際에 或參仕籍야 摸金中郞將과 鹽鐵使를 皆得踐歷이고 其黨派가 漸漸繁多야 漢之桑弘羊과 唐之裴延齡과 송之賈似道◈가 最其顯著者이고又其一派가 高麗國에 出來야 恭愍王末年에 俗所謂불가리 卽其變名也오 韓之初葉以後로 朝野淸明고 人不愛錢키로 金銅之影響올 漠然難接야 막大腹이 糊口沒策에 幾於餓死러니忽於幾年來로 京鄕諸處에 實繁有徒야 片銅寸金을 無遺取食키로 民用이 益益困難야 莫可支活니 此若不猛加攻擊이면 勢將全國金銅이 其복에 盡入야 禍將不測기로本社에셔 막大복의 徒黨誰某와 所食多少를 另探 後에 韓文公의 逐鰐文을 模範야 作文討之而爲民除害랴니 本申報愛독諸君은 隨聞投函야 以助斯役을 竊有厚望焉니로다,기사; 사회,587
宮廷錄事,官  報●宮廷錄事  掌禮院卿臣趙定凞謹  奏謹稽歷代典禮則  贈謚䄠成翌日頒  詔矣今亦依此磨鍊擧行何如謹上  奏  光武八年十一月二十六日奉旨依此磨鍊今此  喪禮時  贈謚  殯殿習儀陰曆十月二十九日  謚冊寳自都監  內入十一月初五日未時  內出同月初九日巽時  贈謚  殯殿同日丙時  改  銘旌同日申時  發引習儀初度同月初五日  二度同月十七日  三度同月二十一日今此  喪禮時京外進  香擇日  宮內府  陰曆十一月初五日丙時  議政府                     同日庚時  宗正院            同月初九日巽時  敦寧院                     同日申時  京畿                        同日庚時  江原道            同月十七日巽時  忠淸北道                  同日丙時  忠淸南道                  同日未時  黃海道                     同日坤時  平安南道     同月二十一日巽時  平安北遣                  同日丙時  全羅北道                  同日坤時  全羅南道                  同日申時  慶尙北道     同月二十二日巽時  慶尙南道                  同日丙時  咸鏡南道                  同日未時  咸鏡北道                  同日坤時,정치; 기사,652
米國評論에 小村男,其六尺以上으로 二百斤軆量이 有 露國總理大臣우잇트氏傍에 立야 僅히 五尺된 一見婦人과 如 小村男을 觀면 人人이 必然코 露國과 日本의 地圖를 對比과 如히 知리로다 小村男은 頗히 禮儀에 慣고 如大치아니나 其胷에 如何거시 有을 보―쓰마스에셔 아모도偵察키 難 處라던 日本外務大臣小村男은 實노 東洋人의 性質을 代表者도되고 一種哲學者도될지라 예마루린의 愛讀者가 無면 人皆小村男의 巧을 記臆야 英永諸學者의 語를 引用리로다반다시 三嘆이잇쓰되 小村男은 스도아學者的沈着이 有 數學的精細眼이 有고 遺漏가 無 論理思想이 有 此男을 世人의 眼으로 不可解 人物이됨과 如히 思야 尙能人은못리라고 所云이될지라 然則如何히여야 男의 胷壁을 突야 其胷中의 秘密을 探지 是 全혀 不能 事요 男의 微笑 實노 不可思議로다 小村男等은 보―쓰마스會議에셔 露人의게 對待에 差 遜色을 顯치아니고 其心意活動力의 警만을 示얏스나 亞細亞人은아직 外交上의 權變에 慣치못으로써 露國全權이 國際法의 細事에 通曉치못으로야 露國全權等은 마루덴스博士의 指導로 數日國際法의 慣習先例를 引用야 小村男等의 主張을 弁駁얏다즉 小村男等도 露國全權等에 政治家技倆에 感服거시요 露國全權은 小村男等의 實力을 認識고 全權의 一人은 云되 日本全權의 心意 實노 偉大야 眞正 政治家의 紳士라이 適合다고얏다더라,정치; 기사,686
만민공동회 륙소 소본,별보만민공동회 륙소 소본업여 써 되 얼골을 범  말이 직 지 안임이 안이오 귀를 거리 말이 츙셩치 안임이 안이로 대셩인의 슌명오신 밧탕으로 일호라도 진(査滓)가 업스신이가 안이오면 용납야 밧으며 들어 죳기가 어려오실 것이어늘 신등의 젼후에 베프옴이 얼골을 범 고 귀를 거릴 이 안이어늘셩샹의 도량이 포함(包涵)샤 임의 톄하(軆下)오신칙교를 나리오시고  여 쓰오신 최를 보이오시니 신등이 텬은을 감츅야 눈물을 흘니와 더욱폐하의 덕이 녯 셩인의게 붓그려옴이 업스심을 밋어하옵고 스로 신등의 노둔고 용렬것이 울어러 만분지일을 보답지 못온 줄을 아기로 감히 어르셕은 츙셩을 다 베프와 연(涓埃)의 적은 졍셩을 본밧오니 업여 원컨폐하오셔 살피소셔 대범 인군은 하을 신샤 만물을 다리심으로 써 오른 무를 삼으시고 로에 일만긔틀을  사이 능히 다사리지 못기로 안으로 보필의 신하를 두시고 밧긔로 방을 두심은 온갓 무를 난아맛하 써 다림을 구 고져 오심이라 그러 오나 그 신하 되 사이 어진즉 안으로 죡히 인군의 그르심을 발와 도리에 맛당커 오며 밧긔로 죡히 교화를 베프러죵샤가 반셕과 태산 갓치 견고 고 령이 자리에 편안 것갓치 오러니와 만일 어지지 못온즉 일톄히 이를 반 나니 인군이 사을 쓰오심이 가히 삼가지 안이 시릿가 비록 그러 오나 사 알기를 명쳘게 기 요인군도 어려이 넉이시니 만일 널니 무르시고 여 물의에 고치 안이즉 엇지 간고 바룬 사을 분별 오며 어질고 어질지 안이 사을 갈히여 온갓 치젹이 아지게 오릿가 신등이 젼일에 의론 기를 므릇 벼을칙교로 식힘심 반다시 졍부에하슌샤 죵다수(從多數)소셔 고 귀를 기우려 기다리오 실시치 안이 오시니 이 폐하의 뭇고 살피기를 죠와 오신 본의가 안이라 반다시 간셰가 감안이 져희야죵샤와 령의 관계가 지극히 즁 줄을 각지 안이 이로소이다 대 이 의론이 즉 뎌 무복간알(巫卜干謁)들이 나어가지 못것이오 소소근광(宵小覲光)들이 써 통지 못것이오 공긔(公器)를 팔지 못것이오 그  은혜로 셰쇄히 쳥쵹과 사을 참소 비밀 긔틀을 스로 발지 못 겟기로 황고(簧皷)흔 셰로 현혹 말삼을 지어내여 여곰궁금에 흘녀들여 써셩춍을 의심케 고 그 가쟝 심자 말기를 민권을 맛당히 방죵이 안이 것이오 군권을 맛당히 강솬케 안이 지라 니 사의 어질지 못이 엇지 이에셔 심 오릿가 대범 나라 셩으로 써 근본을 삼고 인군은 셩으로 써 권리를 셰워 일 관원을 다 셩 다리기를 위야 베픔임즉 사을 쓰 즈음에 죠야 의론을 것우것이 졍히 텬리를 슌히 고 인졍에 합야 나라 형셰가 날노 견고고인군의 위엄이 날노 놉흘 긔이 이에 잇오니 무엇이 민권을 방죵이고군권을 강쇄케 옴이 잇오릿가 복걸폐하 렬히 살피 므릇 외 칙임관 무 긴즁 이를 몬져셩의로 가리 오샤 졍부에하슌시와 졔대신의 가(可字)를 만이 쓴연후에 쥬무대신이 가히칙교를 밧와 시야 일노 써 뎡 쟝졍을 삼으시소셔,사회; 기사,1544
A Subtle Difference.-Barney Mollay and Mike Carey,"A Subtle Difference.-Barney Mollay and Mike Carey were mixing mortar. “Barney,” Mike asked, leaning on hit shovel, “what is the difference between 'satisfied’ and 'content?” The difference? Sure, there’s none,” answered Barney, “If you’re satisfied you’re content, and if you’re content, you’re satisfied.” “That was my opinion, too, Barney, me boy, up to now, but it struck me sudden like as I turned that last spadeful that I am satisfied all right that Molly Carey is my wife, but I am jolly well sure I’m not content.”",기사; 정치,522
日本外交時報第八十二号에,別報◎日本外交時報第八十二号에 法學博士中村進午氏가 韓國의 將來라 題하고 論述이 大槪如左하니日韓議定書가 成立 或은 其性質에 迷하야 其運用이 何如을 疑懼하난 者가 甚多으로 當時我輩가 一文을 艸하야 韓國이 一部主權國됨을 主張하고 併히 韓國外交를 日本의 保護下에 置이 韓國을 爲하야 利益됨을 述하얏더니 又八月二十二日에 成立 日韓協約을 據한 則日本이 推薦한 日本人一名을 財務顧問으로 聘用하고 又日本이 推薦하난 外國人一名을 外交顧問으로 聘用하난 事外에 又最히 重要 如左一事가 有하니 曰韓國政府가 外國과 條約을 締結하거나 其他重要한 外交案件（卽外國人에 對하야 特權讓與或契約）等을 處理하난 事에 關하야난 預先日本政府와 協議 事라하얏스니 曩日日韓議定書로써 韓國이 我의 保護國됨을 置疑던 者라도 此協約을 見하면 必然韓國이 我의 保護下에 一部主權國딈을 認定것이니 法國과 安南의 關係가 此協約과 類似하고 且千八百八十四年의 美杜條約이 多히 此協約과 類似한지라韓國이이믜 我의 保護國이되얏스니 韓國의 將來가 卽何如한고 凡一部主權의 歷史를 見한 則日後其國이 發達하야 完全 主權國이되난 者도 有하고 更히 漸次墜落하야 屬邦이되난 者도 有 大抵我邦이 韓國을 我의 保護下에 置하난 趣意난 韓國의 文化를 補助하고 韓國의 利益을 增進하기 爲이라 萬若韓國으로하야곰 新協約을 締結하던 以前狀態에 仍存케하면 韓國의 內治外交가 皆紊亂錯雜하야 其腐敗이 極度에 達것이오 獨히 韓國의 獨立이 維持되지못아니라 極東의 平和가 此로 由하야 攪亂될터이기로 日本이 此를 憂하야 韓國을 保護이라 故로 日本이 韓國의 將來를 何如히 歸着케하랴하난지 此에 關한 希望은 韓國의 獨力으로써 自國의 安寧秩序를 維持하야 對外關係를 處理케에 在하나 然하나 韓國이 萬若內治를 完全히 整理하며 外交를 圓滑히 處理하난 力이 終無하야 日本의 保護下에 在하면셔도 尙且其平和를 維持하난 實力이 乏 時난 自然히 日本의 屬邦이되기 外에난 更無지라古來他國의 保護下에 在 國家中에 其勢力을 回復야 保護的關係를 一掃한 者가 頗多하나 其二三前例를 摘記하컨（一）阿富汗斯坦은 元來英國保護下에 在하다가 千八百七十九年에 獨立國이되얏 此例 阿富汗斯坦이 獨力으로 保護를 免이아니오 俄國이 英國에 對抗하 政策中一策으로 英國으로써셔 其保護을 免켸하얏고（二）亞非時尼亞 千八百八十九年五月二十五日우지아리 條約을 因하야 伊太利의 保護國이되얏더니 千八百九十六年에 伊太利에 對하야 動兵하고 千八百九十六年十月二十六日아지스아베바 媾和條約을 因하야 伊國의 覊絆을 脫하야 獨立國이되얏고（三）婁美尼亞 土耳其의 保護國이러니 千八百七十八年伯林條約을 因하야 獨立國이되얏고（四）塞維比亞 千四百五十四年以來로▣國或七國의 保護國이러니 千八百七十八年伯林條約을 因하야 獨立國이된지라杜國은 千八百八十一年八月三日에 共和國이되야 英國에 對外主權의 全部를 讓與하얏다가 千八百八十四年二月二十七日에 至하야 英國과 此關係를 絕하고 但네렌지 國以外의 國家와 條約을 締結 時에만 英國의 許諾을 請求이 可하다지라 故로 條約締結난 以外의 外交關係에 獨立權이 有함으로 假令巴里及伯林에 公使를 派遣고 倫敦及海牙에난 摠領事를 派遣야 外交를 行케지라 日韓新協約은 千八百八十四年의 英杜條約과 絕對히난 相同치아니하되 外交關係를 多히 日本을 不經하면 行치못하기로 定하얏스니 此난 條約文中에 有云其他重要 外交案件을 豫先協議다 事에 証하야이믜 明白 則於是에 我輩가 曾時主張함과 如히 駐韓外國公使의 勞▣謝하야 各其本國에 歸還켸하며 且韓國에셔 外國에 派遣 公使를 召還함이 正當함으로 認하고 且將來에난 韓國이 日本에 德을 因하야 其文明을 進하고 其國防을 固히하며 其基礎를 實히하야 日本의 保護를 脫하야 獨立自力으로 世界에 雄飛하난 時機를 見하기를 希望하노라,기사; 사회,1818
天下大勢論 續(太極報照謄),一倒一立고 一敗一勝은 外交界에 常態과 英國이 幾十年以來로 俄國의 侵畧政策을 防備기 爲야 勞力焦思더니 日俄戰爭에 俄國이 一敗塗地를 當니 豈其默坐리오 千載一遇의 好機會 得얏도다 元來孤立으로써 名譽을삼던 英國이 日本과 破格의 同盟을 結야 亞東의 領土를 保障고 歐洲舞臺에 活動야 法伊西諸國과 友誼를 敦篤케야 一面으로 俄國에 對며 一面으로 德國에 對니 世界外交家에 視線이 英國에 集中에 至도다 然而俄國은 中槍之虎라 其瘡痍가 平快기지 暫時間外部에 活動을 中止치아니수 無나 德國은 英氣勃勃 新興國이라 歐洲陸軍界에 獅子의 地位 占領엿스니 英國에 外交上成功을 見고엇지 拱手傍觀리오 今日英德兩國의 關係 敵愾心이 極端에 達얏도다 頃者에 英西兩國元首가 칼나계나에셔 會合야 友誼를 親密케고 西班牙新軍艦製造에 對야 英國이 凡般保護를 與기로 約定지라 德國諸新紙가 英國을 罵詈야 曰英國이 西國軍艦製造에 對야 援助다니 是何心爲오 是 必是英國軍事上政治上으로 西國軍艦을 利用야 德國을 壓制코져이라 云云由是觀之컨대 英德兩國은 現今外交界에 原動力이되야셔로 覇權을 爭듯도다那破侖의 外交權이 德國에 移고 德國의 外交權이 俄國에 移얏더니 日俄戰爭以後에 大局이 一變야 外交의 中心點이 英德兩國間에 徃來야 孰勝就負를 容易히 判決슈 無하나 現今現象으로 論면 德國은 摩洛哥問題以後로 列國의 同情을 少失야 失策이 多나 英國은 天下時勢가 自國에 適當을 利用야 一面으로 日英同盟을 方法으로삼아 印度地方을 保證하고 一面으로 羅甸民族諸國과 協和同力하니 其外交上勢力이 鞏固確實도다 然이 吾人이 此間에 大端히 注意 者가 有니 何者오 卽近日德美兩國의 接近問題라 德美兩國은 元來南米殖民地問題에 利害關係가 相反으로 多少間側目視之더니 近間에 德國이 英國外交系統에 屬 諸國의 掣肘 被야 恒常焦思中이더니 世界時勢가 德國으로야곳 伴侶를 美國에 求케지라 先月以來로 美國에 好意를 表하니 若以此 現象이 繼續하면 不遠間에 德美兩國이 携手協力듯도다嗟홉다 今日我韓은 外交軌道에 脫出야 世界上問題와 東洋問題 勿論고 自國의 問題에 對야셔도 發言權이 無니 豈不痛哉아 然이나 皇天이 自助者 助신다얏스니 今後로 我同胞가 自助精神을 不失면엇지 機會가 無리오 故로 余 於此에 我韓國民은 外交上思想을 更一層養成야 列國의 一合一分이 我韓에 如何 影響이 有을 硏究 義務가 有다하노라아 吾人의 最敬最愛 東洋은 如何 時局을 當얏뇨 一言으로 形容면 列國外交界에 目的物이되얏도다 試看라 安南等地 法國의 勢力範圍요 楊子江一帶 日英의 勢力範圍오 膠州灣은 德國의 勢力範圍오 支那東北部 日俄의 勢力範圍가아닌가 大槪列强의 帝國主義集合點은 恒常衝突이 多生야 彼도 不能犯고 此도 不能犯야셔로 蚌휼相持의 態度를 將더니 近世 列國間에 利益分割法이 發達야 一國內에셔 數國의 利益이 衝突 時에 互相妥議야 比例法으로 其利益을 均割고 其國의 主人公의게 秋毫도 容喙權을 不許나니라 於此에 吾人이 大端히 注意거슨 目國내에 一强國의 壓迫力을 排斥기 爲야 他强國의 勢力을부로 援用면도로혀 他强國의 利用을 被야 速亡을 招나니라今番에 側目相視던 日法兩國이 倉猝閱協約을 締結야 對淸問題와 東亞現狀維持政策을 確立에 世人의 評論이 不一나 是 現今列强이 慣用 兩國政策相認法則을 了解면 其協約의 眞相을 明白可知라 相認法則은 非他라 甲國이 乙國에 對야 言기 我國은 貴國의 某某政策을 反對치아니리니 貴國은 我國의 某某政策에 反對치말나 云고 互相協和을 謂이니 近日日法協約도 此精神으로 出産거시라 日法兩國이 別노 歷史上關係 無나 日淸戰役에 一次衝突셔로 感情이 不快야 對東亞政策에 每每相疑不信더니 近日英國이 法國에 接近 結果로쎠 日本이 英國의 紹介를 得야 法國과 協約을 結얏스니 日本의 外交上一成功이라 謂리로다 大盖協約은 條約과 性質이 大不相同하야 保證力이 微微야 一時事件을 協定에 不過나 此協約은 歐人의 評論과치 日法兩國이 東亞에 對 現狀維持政策에 確固 効力이 有야 今後로 容易히 抵抗衝突 理由 無듯도다 以上列國의 關係를 略察에 東亞에셔 活動 列强의 勢力擴張問題 暫時間現狀을 維持에 別異 衝突이 無듯나 一個未知數 支那人의 外交政策이라 支那人이 今日지 寂寂然不動면 列强의 協約的手段으로 現地位를 保持러니와 萬一神州萬里에 風雲兒가 出야 四億萬兵卒을 指揮活動면 下一戰에 楚覇王을 折倒수 有도다 吾人은 괄目相待노라 嗟홉다 余의 最敬最愛最服從 二千萬同胞여갓 韓國前塗에 對야 失望落膽치말고 內로 實力을 養成야 自國의 基礎를 鞏固케고 外로 天下大勢를 善察야 活動의 機會를 失치말지어다 始如處女라가 後如脫 兔是孫兵仙의 秘訣이니 猛省猛省完,사회; 기사,2341
叙任及辭令,●（叙任及辭令）任警務使叙勅任官二等從二品曹潤承○任平理院裁判長叙勅任官二等  法部司理局長洪鍾宇○中樞院議官鄭  煥  盧  章  金俊植  洪爽圭全濟益  金容集  李苾均  依願免本官○任中樞院議官叙奏任官五等  五品邊錫胤○正三品吳德周  四品閔恒植  四品金淳璟  六品李秉韶  六品成文永六品金彛鉉  任中樞院議官叙奏任官六等    以上五月三十日兼任太醫院少卿  秘書院丞盧泳敬○免懲戒  從一品李有泰○車行澈  朴炳哲宋膺善  金善濟  韓根頊  丁奎興金洛九  張鉉哲  朴膺七  宋持賢  權章煥  任龜洛  金炳旭  朴鎭錫  朴鳳煥  黃佑顯  任通信司電話課主事叙判任官八等○淑陵奉事金炳熙  思陵叅奉李台應  章陵叅奉李秀一  㦤陵叅奉金炳七  永陵叅奉宋以用  昌陵叅奉閔完植  永懷園叅奉趙永年  㦤寧園叅奉任百溶  軍部主事曹䥪訥  外國語學校副敎官申永益  中學校敎官劉承烈  李相穆  依願免本官○任  永陵叅奉叙判任官八等  洪益運○任  淑陵奉事叙判任官八等  智陵叅奉康鳳魯○任  智陵叅奉叙判任官八等  韓昌烈○任  思陵叅奉叙判任官八等  朴承一○任  章陵叅奉叙判任官八等  李澤基○任  㦤陵叅奉叙判任官八等  張柱翊○任  昌陵叅奉叙判任官八等  閔載禼○任  永懹園叅奉叙判任官八等  九品趙在赫○任㦤寧園叅奉叙判任官八等  閔泳爵○任軍部主事叙判任官六等  李胄相○任外國語學校副敎官叙判任官六等  洪賢植○李相寅  李敏應  任中學校敎官叙判任官六等    以上五月三十一日任陸軍正尉  正三品金元桂○侍衛第一聯隊第二大隊附陸軍副尉金學秀  平壤鎭衛大隊副官陸軍副尉朴基洽  平壤鎭衛大隊附陸軍副尉洪昌杰  方興周  平壤鎭衛大隊附陸軍叅尉呂尙律  免本職○陸軍副尉金學秀  朴基洽  洪昌杰任陸軍正尉○陸軍叅尉呂尙律  權成燦趙淳國  朴正郁  任陸軍副尉    以上五月二十七日,정치; 기사,821
財補報告,●財補報告      〔續〕    金  融陰曆舊臘末以來로 各地方의 諸營業이 活潑치아니야 陰曆正月에 至 故로 諸營業이 休止된 貌㨾이라 元來韓國의 習慣이 陰曆正月十五日以內 総히 休業고 定期時日이라도 七日지 休止야 諸般去來가 每每阻絕니 此 畢竟世間의 購買力이 减少으로 因야 商業이 不振고 金融이 益益澁滯하니라    貨  幣貨幣의 種類가 甚히 複雜야 依然히 去月과 如하나 舊圓銀은 反히 增加과 如고 又舊白銅貨 再次减少이 自然의 勢오 又兌換券第一銀行券은 漸次增加야 信用을 得면 新貨 不多나〔鉄道沿線은 例外라〕前에 一種不可思議의 事 彼等의 中心에 金貨本位가 何物됨을 不知을 因이로 総히 舊白銅貨를 本位에 置하고 其交換時에 加計를 定이 常例라 今에 近者市價가 各地方을 依하야 有異하나 大槪鉄道沿路地方에 其加計가 少하고 東北隅各郡은 其加計가 多하니 寧邊에셔 兌換銀行券一元에 對야 白銅貨十兩三錢이오 五十錢補助銀貨도 圓銀과 同一도 有고 東北諸郡의 中心된 江界의 紙幣一圓에 對야 圓銀貨及白銅貨가 一元十錢이오 軍用票도 亦此와 同一고 熙川에셔 紙幣一元에 對야 白銅貨及白銀貨가 皆一元五十錢이오 其他地方은 紙幣一元에 對야 一元二三錢乃至十錢이라  〔未完〕,사회; 기사,611
宮廷錄事,官報九月五日●(宮廷錄事)詔曰議政府贊務李善得今日卒逝云該員之於本國勞勣旣多而政務之贊助法規之校正望之於後日者亦不淺尠今焉已矣曷勝傷䀌其令宮內府輸送銀貨參千元用表朕賞恤之至意 九月二日議政府贊政宮內府大臣署理宮內府協辦臣閔泳琦謹奏獻敬王后父母封爵案依法典開單謹上奏贈永豊府院君領議政洪鳳漢贈韓山府夫人貞敬夫人李氏 光武三年九月一日奉旨依奏中樞院議官 李根命辭職疏 批旨省疏具悉所辭中議官之任依施內部協辦趙漢國辭職疏 批旨省疏具悉卿其勿辭行公農商工部協辦閔景植辭職疏 批旨省疏具悉往事何必爲引爾其勿辭察職 以上九月二日詔曰今行閟宮大典禮實遵我祖宗志事也嗚呼金滕文字旣已宣示兩宮慈孝之德可質神明而時則有忠良輔弼之臣斷斷輸誠危身扶社百歲之下曠感殊切故文忠公李宗城文簡公李天輔貞翼公李후【土+厚】正獻公閔百祥祠版遣秘書丞致祭粤在正廟二十四年講明而遵守者此箇義理而量度秤停克盡人倫之至時則有相臣重臣闡名義而托魚水之契仗淸議而贊陶鎔之化出入邇密有猷有爲遭遇之盛歷世興感故文忠公金鍾秀忠文公兪彦鎬文翼公尹蓍東文肅公蔡濟恭忠憲公朴宗岳永安府院君金祖淳文獻公徐有隣祠版遣秘書丞致祭其在壬午或以宮官而效忠或以侍從而守義樹立卓然俾也可忘故忠肅公尹塾忠僖公任珹忠獻公林德躋故說書權正忱忠正公李彜章忠翼公韓光肇判書趙重晦忠僖公李翼元祠版遣禮官致祭祠版之在鄕第者以地方官差祭已經祧埋者墓道致侑嗚呼當時盡分諸臣不止於此而禮繁則反屑今不可一一遍擧追念表奬之意實包於其中豈以或行或否而有間也 九月三日,기사; 정치,633
