dcterms:title,dcterms:abstract,nlon:keyword,length
趣旨及諮問,●趣旨及諮問  內部大臣任善凖氏가 各道觀察使及漢城府尹을 會同야 第一會開會를 設고 勞問及諮問이 如左니諸君이 頑民의 騷擾 時를 當야 地方長官으로 其職務를 勵精은 本官의 感謝바라 今回諸君을 召集 趣旨 親히 諸君으로붓터 地方政務의 實况과 幷改善에 關 意見을 聽코져에 在지라 故로 本部로붓터 提出 諮問事項에 對야 各其意見을 陳述 同時에 各位가 平案에 地方行政에 改善의 關 懷抱를 忌憚치말고 詳細陳述을 希望노니 其意見에 適當 者로 認 者 十分審議後採納不吝시 但事가 經費를 要 者에 至야 盡力의 希望에 副케을 圖지라 然이나 財政이 不裕 今日에 在야 或은 此實行을 不許 者ㅣ有지니 諸君은 此意를 亦爲諒察을 望홈一地方行政組織의 改善에 關 意見  如何二政治에 關 各會民에 現狀獘害의  有無幷會民과 一般人民間에 關係  如何三各地方官의 狀况에 應야 最先經  營施設 事項及其方法如何四地方稅賦課의 得失五府尹鄭守에 在用方法에 關 意見  如何六宣諭使及宣諭委員의 曉諭効果七  暴徒歸順에 關야 觀察使가 採  用 措置及其効果如何八治道事業을 施行기 爲야 地方  人民에게 對야 役夫又 費用을  賦課고져노니 其得失如何九種痘普及의 方法如何十都府衛生狀態改善에 關 意見如  何十一會計法規의 改善에 關 意見何  如,사회; 기사,648
法律第十四號,○法律第十四號  紅蔘專賣法  （續）第七條  相續에 因 外人蔘의 耕作을 承繼코져 時 政府의 免許 受이 可홈  相續에 因야 人蔘의 耕作을 承繼 時 政府에 報告이 可홈第八條  政府 収獲前에 水蔘의 収獲量目及根數 查定홈第九條  人蔘耕作者 政府의 許可 受지아니면 前條의 査定前에 人蔘을 収獲을 得지못홈第十條  人蔘耕作者가 収獲 水蔘은 總히 政府에 納付이 可고 納付의 期日及處所 政府가 此 定홈  前項에 依야 人蔘耕作者가 納付 水蔘으로 政府의 収納에 適치아니 者 紅蔘에 製造치못 措置 施고 此 元納付者의게 還附홈第十一條  政府 其収納 水蔘에 對야 賠償金을 交付홈  賠償價格은 政府가 此 定고 豫히 此 公示第十二條  人蔘耕作者가 正當 事由가 無고 政府의 查定 量目又 根數以上의 水蔘을 納付아니 時 政府 其不足額에 對야 第十三條第二項의 規定에 凖야 筭定 金額의 八倍 納付케을 得홈第十三條  人蔘耕作者가 私로 耕作間數를 减少거 耕作을 廢止 時 政府 其减作地又 廢作地에 生產 水蔘의 價格에 相當 金額을 納付케을 得홈  前項水蔘의 價格은 其年에 在 近傍類似蔘圃의 水蔘収納額及此에 對 賠償金額을 標凖으로고 此를 筭定홈第十四條  第六條及第八條乃至第十三條의 規定은 特別耕作地域內에셔 人蔘을 耕作 者에 限야 此를 適用홈第十五條  人蔘耕作者가 本法又 本法을 基야 發 規定에 違反 時 政府 耕作의 免許를 繳消을 得홈第十六條  政府 蔘圃乾燥塲貯藏塲其他必要로 認 處所에 向入거 物件을 檢查며 又 監督上必要 處置를 行을 得홈第十七條  左開各號의 一에 該當 者 十圜以上五百圜以下의 罰金에 處고 其犯罪에 係 現品은 此를 沒收홈  一  第二條에 違背야 紅蔘을 放賣고 又 輸出 者  二  第三條에 違背야 免許를 受치아니고 人蔘을 耕作 者  三  第六條第七條及第九條에 違背 者  四  政府에 納付 水蔘을 他에 讓渡거 讓受거 消費거 又 隱蔽 者第十八條  左開各號의 一에 該當 者 參圜以上參拾圜以下의 罰金에 處홈  一  人蔘耕作者로 許可를 受치아니 土地에 人蔘을 耕作 者  二  人蔘耕作者로 正當 事由가 無고 政府의 指定 納付期日에 水蔘을 納付치아니 者第十九條  私로 紅蔘을 製造고 又 製造의 凖備 者 百圜以上千圜以下의 罰金에 處고 其犯罪에 係 現品及製造器具器械 此 沒収홈                        （未完）,정치; 기사,1224
지나간 월요일에 고등 판소에셔 홍욱에 집일졀노 방쳥인을,○지나간 월요일에 고등 판소에셔 홍욱에 집일졀노 방쳥인을 트고 공 판이 되엿단 말은 임의 긔 엿거니와 독립 협회에셔 그 일에 대야 춍위원을 션뎡야 고등 판소에 편지 실을 어더 이에 긔 노라경계 본회에셔 듯온즉 원고 리유인씨와 피고 홍욱씨가 집 숑로 한셩 판소에셔 쵸심야 판결 기젼에 원고 류원오로 셩명을 박고와 상쇼 을 고등 판소에셔 경솔히 쳥리엿다 며 그 집 압뒤문을 쳡박아 인구를 츌입지 못 여 리유인씨 권력 죠흔관인이오 홍욱씨 무셰 셩인 고로 고등 판소 에셔 홍씨를 압졔다 야 여항간에 풍셜이 낭자 온지라 본회에셔 각 기를 고등 판소 젼국 셩을 법률노 보호 아문이오 권 판장도 법률에 익달 신즉 이런 숑에 야 인민의 산을 보호 본의로 그러 리유가 업겟고 인민들이 반다시 홍씨의 말만 편벽되이 듯고 귀판소를 험엄 듯 지라 본회에셔 국가의 법률이 무단히 편 인민의 말노 손톄됨을 셕히 넉이와 기시에 공 판을 방쳥와 셩들의 아혹을 오코져 엿더니 어졔 미시에 귀 판소에셔 판 것을 방쳥인의 참녜야 듯온즉 쥬권 판 마쥰영씨가 쳥리하 즈음에 원고의 셩명을 박고와 나션 류원오 편에 붓쳐세워 일언 반사도 업고 그 송 리유를 판가 단여 변며 송민의말 권을 겸찰야 피고 홍욱은 젼우실을 셜명랴 즉 판가 고셩며 말도 못게 고 간련 김소가 말랴 는것도 판가  검지고 말되 이집을 김소가 판것과 홍욱의 사든것시 리에 어긤은 아니나 그 집은 리유인씨가 차지 여야 올타 지라 홍씨 본 평민으로 당장 위엄을 두려워 말기가 어려운즉 림시 언인을 쳥원 판의 말이 졍후에 언인을 쳥은 불가지라 림시여 언인을 허진 판도  언 판를 셰우겟다 오니 젼후 심리 것이 모도 압젠고로 본회 회원이 방쳥을 졍지고 도로나와 두세번 각 건 대져 판 격례가 송 일에 야 원고 피고와 혹 보증인의 말 것을 셰히듯도 셔긔로 긔록 야 원고피고의게야 일켜 들닌후에 일언 반가 억의옴이 업고 그 숑민들이 슈결둔후에야 판결 권리가 판관의게 거 피고가 말 것을 소 질너 못게 과 간련인 말 것을 못게 과 판가 원고의 말만 신 은 어늬 장졍에 잇오며 송민의 언인을 허여 주 여부 판관의 권리 려니와 언 판라 은 어늬 규칙에 잇사오며 판의 말노도 그 집을 팔고 산 사이 다 리에 억의오미 업다고 면셔다 그 사고 판 사들을 가두고 집을 노라 하 송리 이졔 비로소 쳐음 듯라 이를 미루워보면 이 건에 야 셩명 박곤 원고의 한셩 판소 에셔 미결 상쇼을 경션히 쳥리과 셩의 집을 쳡박 건이다 판의 위요 귀 판장은 아즉 그 일을 통실치 못 셔슬듯와  이에앙포오니 죠량 오셔 이일의 젼후 상을 일일 시득 신후 발키 뵈이와 인민의   훼방  말을 긋치게 시고 국가의 공평 법률을 더럽게 이업게 와 귀 판장의 공평고 발그신 말근 덕을 젼국인민이 앙망케 심을 복망 홈 광무 이년 오월 삼십 일일  독립 협회 춍위원  박언진                      라슈연                      렴즁모고등 판소 판장 리유인 각하,기사; 사회,1661
咸北地方行政及財務報告  〔續〕,雜            報●咸北地方行政及財務報告  〔續〕特히 咸鏡北道 氣候가 酷寒하고 土地가 脊薄하야 三南地方에 比하면 其隱結隱戶가 百分의 一에도 不過이 明暸으로 咸北郡守 隱結隱戶를 偸食이 滿足지못하야 一種特別収入의 道를 講究지라 其方法을 槪舉하면一  加結土地所有者에 對하야 其所有結數에 應하야 每結幾兩式正稅以外에 加歛하 事一  加排郡의 費用이 不足하다 稱하고 各社에 排歛하고 各社 各洞에셔 排歛하 事一  人情錢郡守交遞時旅費等事로 各戶에 徵収하 事一  存問郡守가 到任時各洞富者에게 賜顏 時에 舊例로 富者가 存問錢을 納하 事（他道에도 此風俗이 有하니라〕一  社任及校監의 任命各郡에셔 每年一次式社任及校監을 任命하 事一  錢財의 債用富者에게 錢財를 債用하얏다가 交遞時償還케아니하야도 債權者가 不得已의 事라하야 請求치아니이 常例니라此地에 郡守된 者 三南郡守와 如히 隱田隱戶의 利로만 私槖을 充키 不能지라 此 咸北各郡의 文簿에 評明하로 各郡每年會計中無非加排의 項이 有하고 甚至於癸卯年度에 明川의 加排條三萬二千兩은 何處에 用을 不知하니 此ㅣ民의 負擔은 多하고 國庫의 収入은 小 所以니라此를 要컨 地方官은 徵稅의 擔任者니 國庫와 相約 正稅를 上納하 義務를 有하고 又上納以外의 収稅 本人의 手段로 私有하 權이 有하다 惡觀念이 地方官의 腦衷에 浸染 故로 此觀念을 滌新치아니하면 地方의 改革은 不可望이니 此 他道에셔도 亦如此으로 信하오 今又本道南方五郡의 郡衙組織을 述지니라        〔未完〕,기사; 사회,749
隆熙三年度歲入歲出總豫筭〔續〕,官報○隆熙三年度歲入歲出總豫筭〔續〕      第三開港設備工事調查費      総額  金一萬六千圜  欵  開港設備工事調查費        年額      隆熙三年度    金四千圜  欵  開港設備工事調查費      隆熙四年度    金六千圜  欵  開港設備工事調查費      隆熙五年度    金六千圜  欵  開港設備工事調查費各特別會計豫筭隆熙三年度度支部所管印刷局煉瓦製造所工事基金起業資金農商工部所管平壤鑛業所의各歲入歲出豫筭額及其欵項의金額은別冊歲入歲出豫筭에據이可홈      度支部所管        印刷局          歲  入第一欵  印刷局作業収入  金十二萬九千八百圜  第一項  作業収入  金十二萬九千六百圜  第二項  雜収入  金二百圜第二欵  政府支出金  金七萬圜  第一項  政府支出金  金七萬圜    歲入合計金十九萬九千八百圜          歲  出第一欵  印刷局作業費  金十九萬九千八百圜  第一項  俸給  金四萬二千六十圜  第二項  廳費  金六千六百卅九圜  第三項  補修費  金二千七百九十五圜  第四項  過誤納返付金  金十圜  第五項  旅費  金千四百十圜  第六項  雜給及雜費  金二萬千六百六十圜  第七項  事業費  金七萬八千七百二十二圜  第八項  材料及素品購買費  金四萬五千九百四圜  第九項  舍宅料  金六百圜      煉瓦製造所        歲  入第一欵  煉瓦製造所作業収入  金二十一萬五千九百八十三圜  第一項  作業収入  金二十一萬五千七百三十三圜  第二項  雜収入  金二百五十圜        歲  出第一欵  煉瓦製造所作業費  金二十一萬五千九百八十三圜  第一項  俸給  金一萬七千六十圜  第二項  廳費  金三千九十四圜  第三項  修理費  金五百十二圜  第四項  旅費  金二千九百七十四圜  第五項  雜給及雜費  金七千六百三十五圜  第六項  事業費  金十八萬七百十六환  第七項  舍宅料  金九百환  第八項  豫備費  金三千九十二환      工事基金        歲  入第一欵  工事基金収入  金四萬六千六百四十四환  第一項  基金利子収入  金四萬六千六百四十四환第二欵  起業資金繰替収八  金百八十萬환  第一項  起業資金繰替受入  金百八十萬환    歲入合計金百八十四萬六千六百四十四환        歲  出第一欵  歲入臨時部繰入  金百三十六萬九千九百환  第一項  宮殿營造基金繰入  金十六萬五千二百환  第二項  海關工事基金繰入  金百二十萬四千七百환      起業資金        歲八第一欵  起業資金収入  金千八百四十三萬六千八百十八환  第一項  起業資金繰入  金千八百四十萬환  第二項  資金利子収八  金三萬六千八百十八환第一欵  起業資金繰入  金百五十六萬二千八百四十환  第一項  起業資金繰入  金百五十六萬二千八百四十圜第二欵  工事基金繰替金返償  金百八十萬圜  第一項  工事基金繰替金返償  金百八十萬환    歲出合計金三百三十六萬二千八百四十환            （未完）,정치; 기사,1367
日本東京에셔 發行하난 日本新聞,別報◎日本東京에셔 發行하난 日本新聞第五千三百五十九号에 揭載한 所謂論說을 閱한 則我韓帝國에 對하야 其侮蔑함이 滋甚함으로 憤痛을 不堪하야 左에 其槪要를 譯載하야 我上下國民의 閱覽에 呈하노니日本이 近年韓國에 獨立의 名을 附與하야 列國에셔 使臣을 派駐하난 虛榮이 有하되 毫髮도 國家로 認定할 事實이 無한것이 韓國政府가 徒히 怨牛黨李의 府오 其地方官이 亦收歛으로써 自己利益만 貪하고 二十餘年以來로 其內亂으로써 日本에 煩累를 及함이 一再에 不止하되 其耻辱을 恬然不知하고 日本에 大恩을 被하면셔 反히 怨으로써 報하니 今番時局도 亦韓國君臣이 忘恩함을 因함이라 謂할것이오 旣往事난 姑捨하더라도 今日韓日議定書가이믜 調印된 時를 當하야 尙且日本排斥黨이라 稱하난 者를 其政府附近에 置하고 此를 制御치못할더러 甚至於咸鏡道官吏가 俄軍을 爲하야 餉粮을 供給하되 韓國君臣이 不知하난 貌樣으로 放任하야 此等事를 枚擧키 不能한 則日本이 隣誼를 尊重하고 寛厚를 爲主치아니하면 韓國君臣이 皆日軍에게 捕虜되야 已其社稷이 血食지못함더 已久할것이어 彼等이 尙且不思하고 公然히 日本을 反抗하난 者도 有하니 此亦千萬意外의 事라 今日日本이 韓半島를 擧하야 戰域內에 置함로 亦曰本의 自由어 况俄軍이 現今咸鏡道에 入하야 驕梁을 逞함이리오 彼君臣이 於今에 自計치아니하고 尙且獨立自治를 夢想하면 其禍가 叵測할▣이오 忠淸黃海平安三道沿岸의 漁業權을이믜 日本에 許하야 日本漁舟가 仁川以北의 海岸▣自由出入하게되얏스니 彼君臣이 如此히 日本을 對함이 當然한 今其官有에 屬한 山林原野의 荒地도 日本이 開墾權을 得코져하야 其許諾을 請求하거 韓國의 臣僚輩가 反抗하야 今又排日氣焰이 生하랴난 狀况이 有하니 此난 甚히 誤解함이오 韓國君臣이 經國할 能力이 無하야 徒히 地方官을 放하야 良民의 膏血만 絞케하고 保護함이 曾無할▣러 山林은 濫伐하되 栽植함을 不知하고 河川은 濫流하되 堤防치아니하야 良氏의 美田이 年年荒廢하고 其官有地라 稱하난 土地도 亦開拓함을 不知하니 此난 天物을 暴殄하난 者라 能力▣有한 國民이 此를 利用함은 天理에 因함이오 韓國君臣도 亦惠澤을 被할것이어 此常理를 未解하고 每輒反抗하니 如此하면 韓國이 滅亡을 自招할이오 日本이 今日에 即時韓半島의 主權을 握하더라도 當然할 理由가 有하거던 况其不毛地를 開拓하난 權이리오 俄國과 如히 野心이 有한 國은 韓國及支那에셔 反히 其內亂을 利로 認하고 又其君臣이 暗愚하며 人民이 貧困함을 利로 認하되 列國中某國이던지 俄國의 同類國이아니면 韓半島開發에무삼 異議가 有하며 又日本人을 因하야 開發함에무삼 異議가 有하리오 韓國이 獨立의 名을 負하나 其實은 决코 獨立이아닌줄을 世界에셔 認하난바오 日本이 獨立의 名을 附與함은 他侵略國에 對하야 獨立을 意味함이어 獨히 韓國君臣은 此를 未解하니 彼君臣이 此事理를 稍解하면 早速히 內外의 事를 日本政府에 依賴함만 莫如하다하얏더라,사회; 기사,1374
地方消息,▲安岳 長連 及新院附近에 拾名內外의 義兵이 時時로 徘徊고 其東南部隣接境界附近에 曩者에 江華島에셔 跋扈던 義將池洪基氏의 率 義兵約二百名이 有야 其管內 侵害려 다 고▲鳳山附近에 從來로 義兵의 來襲이 不尠다 고▲全羅南北道境界 남原 淳昌 泰仁 任實附近에 義團五六拾名乃至百餘名이 來徃不絶다 고▲全州 群山 及金堤附近에 義兵數名或拾餘名이 來徃야 其出沒數가 前보다 增加얏다 고▲溫陽郡以外에 義兵이 隨處橫行 去拾二月七日에 義兵約三拾名이 天安遠壹面豊西里 突然來襲야 仝地居住日人壹名을 砲殺고 壹名은 重傷얏다 고▲鎭川 淸州 報恩 及幷川米院附近에 義兵五六名或拾餘名이 往往徘徊다 고▲藍浦 及靑陽附近에 義團二拾名乃至百名內外가 徘徊더니 近來에 拾名內外式만 出沒다 고▲維鳩 沔川 唐津 泰安 德山등地에도 少數의 義兵이 尙在다 고▲忠南及全北境界附近에 大集團 義兵의 出沒은 未見이나 群山 益山 등地에 其出沒數가 增加얏고 公州 林川 舒川 鴻山 扶餘 등地에 少數의 義兵이 出沒얏고 魯城 定山 論山 恩津 江景 咸悅附近에 殆히 義兵의 徘徊가 無다 고▲壹月拾七日 全羅南道南倉附近에셔 義兵約貳拾名이 靈巖郡日守備隊正尉以下와 交戰얏다 고▲壹月二拾日 寧越郡內에셔 義兵五拾名이 安興分遣所上等兵二名及憲兵補助員六名과 交戰얏다 하고▲壹月貳拾壹日 高陽郡東方貳拾里地에셔 義兵拾二名이 同郡憲兵所上等兵壹名及補助員三名과 交戰하얏다 고▲壹月三拾壹日 茂山東南六拾里地에셔 義兵四名이 同郡分遣所日憲兵及補助員과 衝突얏다 고▲壹月二拾壹日 寧越郡內에셔 義兵五名이 安興分遣所日憲兵壹名及補助員二名과 衝突얏다더라,기사; 사회,798
外人戶口,"雜報⊙(外人戶口)漢城府所管五署內에 外國人居留家戶와 男女人口를 調査이 左와 如더라西署內日本人家十四戶, 男十七口, 女六口 ○淸人家四十九戶, 男一百五十口, 女二十二口 ○法人家四戶, 男二口, 女一口 ○德人家三戶, 男三口, 女三口 ○美人家十一戶, 男七口, 女十五口 ○英人家九戶, 男八口, 女十九口 ○俄人家二戶, 男六口 ●三湖分署內日本人家十四戶, 男三十一口, 女十八口 ○法人家一戶, 男三口南署內日本人家四百八十九戶, 男九百四十口, 女七百三十三口 ○淸人家七十三戶, 男四百三十五口, 女二十七口 ○美人家三戶, 男五口, 女七口 ○英人家三戶, 男九口, 女二口 ○法人家一戶, 男四口, 女四口北署內日本人家二戶, 男三口, 女五口 ○美人家二戶, 男三口, 女一口, 雇傭淸人一口 ○德人家一戶, 男一口 ○英人家一戶, 女二口 ○機器局內俄人男二口, 女一口 ○農桑所內法人男一口, 女二口中署內淸人家五十九戶, 男二百四十六口, 女九口 ○日本人家七戶, 男十四口, 女三口 ○英人家二戶, 男一口 ○美人家二戶, 男一口總計家七百三十六戶, 男一千九百一口, 女八百八十七口",기사; 사회,513
司法,●司法前叅領元禹常自現就囚之由業經  奏下而現接平理院檢事李鶴圭報告書內開前叅領元禹常在任咸鏡北道觀察使別餉米代錢所逋條七千四百七十九兩一錢七分內一千四百七十九兩一錢七分己爲徵刷移交軍部而其餘六千兩有領收可據之蹟故該元禹常卽行放免之意로 法部大臣이 上  奏와 奉  旨依奏    一月十八日晉州前郡守許澈拘拿之由業經  奏下而現接平理院檢事李鶴圭報告書內開被告許澈晉州郡在任時該郡公錢一萬一千三十九兩四錢五分犯用案件審查則被告供稱開國五百三年十二月赴任而開國五百四年五月二十七日  勅令第一百三號郡守俸給은 別로 定기 前에아즉 從前府尹牧使府使郡守判官庶尹縣令縣監職에 在한 時에 受든 俸給을 支給홈 矣則官貺依舊例排用矣至同年九月晉州府觀察使趙秉弻訓飭內自開國五百三年十月始新式支撥云而前此奉  勅令依舊例排用條今歸之於公錢挪犯事甚抑寃云矣據此叅究事理論以公錢挪犯期於責徵非徒不可且新舊官貺中只以舊例一條支用的確故該許澈卽行放免之意로 法部大臣이 上奏와 奉  旨依奏    一月二十四日接准兼任警務使金永準報告書內開前府使李會源內需司內居朴啓煥遠人通信事現於廉察而捉査取供難測其情故右兩人具供案押交等因該兩人中李曾源係是奏任待遇故依刑律名例第二十八條야 法部大臣이 上  奏와 奉  旨依奏    一月二十五日醴泉前郡守李寅聲自現就囚之由業經奏下而接准平理院檢事李鶴圭報告書內開被告李寅聲案件審査則被告丁酉四月分被任醴泉郡守己亥六月二十日後移任而同月十九日夜該郡殺獄止犯韓奎璧暗自逃走矣被告之失囚當日韓囚之枷鎖等節躬自摘奷取責守直巡校書記考音文狀的確無疑故被告李寅聲卽行放免之意로 法部大臣이 上  奏와 奉  旨依奏    一月二十九日,정치; 기사,732
叙任及辭令,●（叙任及辭令）陞從一品  正二品朴大鏞    光武三年二月十日依願免本官  中樞院議官李載說    二月二十四日正三品金圭穆  止三品李吉相  正三品金憲文  任中樞院議官叙奏任官六等    二月二十六日中樞院議官曹命承  黃海道觀察府主事金存性  鄭仁和  金重鉉  咸鏡南道觀察府主事朱鼎燦  依願免本官○徐貞輔高鏞羲  吳斗永  任黃海道觀察府主事叙判任官八等○任咸鏡南道觀察府主事叙判任官七等  閔泳化○解法部法律起草委員  漢城府裁判所判事金義濟○命法部法律起草委員  法部叅書官朴齊瑢○全羅南道觀察府公立小學校敎員李弻求  任昌原港公立小學校敎員叙判任官五等○務安港分立小學校敎員卞志學任全羅南道觀察府公立小學校敎員叙判任官五等○慶州郡公立小學校敎員李康浩○任務安港公立小學校敎員叙判任官六等○三和港公立小學校敎員金圶元任暘川郡公立小學校敎員叙判任官六等○甑山郡公立小學校敎員崔聖澤  任三利港公立小學校敎員叙判任官六等○定平郡公立小學校敎員朴熈命  任富平郡公立小學校敎員叙判任官六等○沃溝港公立小學校敎員韓弼洙  任定平郡公立小學校敎員叙判任官六等○東萊港公立小學校敎員李英植  任沃溝港公立小學校敎員叙判任官六等○外國語學校副敎官申光休  金佑行  給三級俸    以上二月二十七日,정치; 기사,551
淸韓協會韓國部博覽會觀覽說明書大略,"雜報淸韓協會韓國部博覽會觀覽說明書大略 (前号續)一道則 北海道니 北邊으로 遙距 孤嶋로 三十年來에 新墾 地오 海産과 農産에 富 더러 牧畜이 最盛 因야 名馬를 産出옵 三府內에 東京府 我天皇陛下게셔 居城신 處所며 獘國政府가 在 곳이오 京都府 三十年前지 皇居跡地로 美麗 絹織物을 産出하며 大坂府난 豊太閤의 居城한 地로 獘國第一의 商業地오 (地圖를 示홈) 又此地圖에 有 島난 貴國에 接近 거시니 所謂 九州라 九州난 福岡, 佐賀, 長崎, 熊本, 鹿兒島, 宮崎, 大分의 七縣에 區別야 갓치 農産物과 海産物이 夥多고  石炭을 産出니 外國에도 輸出옵 又此隣島를 四國이라 稱니 德島, 香川, 愛媛, 高知의 四縣에 分別야 갓치 海産物과 農産物을 出고 此北海道과 九州와 四國을 除면 一帶連地니 是를 日本本州라 謂고 其廣狹은 貴國과 大差가 無고 此本州西端인즉 下之關이오 貴國釜山港지만 半日則 十二時間으로 輪船往來가 되나니 此下之關에셔 火輪車로 十四時間이면 此大坂市에 往着 二十六時間이면 釜山과 大坂間을 來往고 至於 電報하야난다만 半時間으로 通報가 되난지라 國이 異으로 隣國이라 謂나 往來의 從便은 九州의 鹿兒島와 宮崎縣보다 容易하옵 此下之關은 山口縣이오 從是도 廣島, 岡山, 兵庫, 島根, 鳥取, 奈良, 和歌山, 滋賀, 歧阜, 三重, 愛知, 靜岡, 山梨, 長野, 福井, 石川, 富山, 新潟, 以上諸縣을 關西라 稱하고 神奈川, 埼玉, 羣馬, 朽木, 千葉, 茨木, 福島, 宮城, 岩手, 靑森, 秋田, 山形을 關東이라 稱하옵 産物을 大別하건 關東은 米麥養蚕 等 農業品에 富하고 關西난 工業品과 海産物에 富하옵 (未完)",사회; 기사,813
勅令,"○勅令朕이 隆煕元年 勅令第十一號, 隆煕二年 勅令第十六號, 隆煕元年 勅令第十七號, 同年 勅令第十六號, 同年 勅令第五十八號廢止의 件을 裁可야 玆에 頒布케 노라隆煕三年七月三十日勅令第六十九號隆煕元年 勅令第十一號 侍從武官府官制, 隆煕二年 勅令第十六號 東宮武官府官制, 隆煕元年 勅令第十七號 親王附武官官制, 隆煕元年 勅令第十六號 近衛步兵隊編制件及隆煕元年 勅令第五十八號 近衛騎兵隊編制件은 此를 廢止홈附則本令은 頒布日로붓터 此를 施行홈○朕이 內閣官制中改正의 件을 裁可야 玆에 頒布케 노라勅令第七十號光武十一年 勅令第三十五號 內閣官制中左갓치 改正홈第八號 削除附則本令은 頒布日로붓터 此를 施行홈○朕이 各部官制通則中改正의 件을 裁可야 玆에 頒布케 노라隆煕三年七月三十日勅令第七十一號隆煕元年 勅令第三十六號 各部官制通則中 左갓치 改正홈第一條 「軍部」削除第十一條第二項 削除附則本令은 頒布日로붓터 此를 施行홈○朕이 憲兵補助員募集에 關 件中 改正의 件을 裁可야 玆에 頒布케 노라隆煕三年七月三十日勅令第七十二號隆煕二年 勅令第三十一號 憲兵補助員募集에 關 件中 左갓치 改正홈第二條第二項 削除第三條中但書 削除附則本令은 頒布日로붓터 此를 施行홈",기사; 정치,569
開民請願,●開民請願開城蔘業人 孫儀文 等이 度支部蔘政局에 請願 金文이 如左니 開城蔘業은 我國一大特産이라 國計民産에 關係甚重 故로 其利害得失를 不容不 極力注意이온데 昨日 蔘政當局諸公이 蔘業에 從事 人을 會同야 蔘業에 便宜고 利益될 諸般 事爲를 一一說明시니 本人 等이 銘感不已아오나 窃有憂悶一事 今此蔘政을 曾前 經理院에셔 管理든 規例를 採用갓다 시니 此言에 對야 本人 等이 失色相愕에 不知所言이라 大抵 蔘政歷史가 張皇難言이오나 請以一言譬喩올이다 今有一病人니 一醫師則七年用藥에 病漸況深야 幾至危境고 一醫師則三朔用藥에 病漸差減야 將有快完之望니 此는 無他라 七年之醫는 束縛過度에 病者不堪其苦요 三朔之醫 看護甚善에 病者多得便宜故也라 又有一醫師가 該病人을 對야 七年用藥든 醫師의 方文를 更用라 勸告 該病者 大驚且懼야 力爭其利害에 竟用後醫之方이라 今此蔘業者 一個受病人이온데 經理院은 七年之醫也요 農商工部 三朔之醫也라 自經理院勾管以來로 許多獘端이 有야 蔘業이 幾至撤廢之境이라가 何幸今秋에 自農部로 管理야 一切 便宜을 與 民業을 特許온 바 蔘業人이 擧皆感悅야 蔘業이 從此興起 希望이 確著오니 若蔘業을 不欲發達則已언니와 如欲發達則 今秋 農部規例를 用야 民業을 認施 然後에 國計民業이 俱爲幸益이요 若用經理院規例則 明年에 必無種蔘者矣라 惟願當局諸公熟籌而善處焉소셔 且今秋造蔘則 自農部로 許以民業야 本人 等이 各以自己資本으로 製造야 印紙를 已爲粘付고 但 一分錢이라도 政府資本를 引用 바 無 즉 曾前 經理院官蔘蒸造든 性質과 特殊야 正當 民業의 結果가 成엿오니 今年은 確實 民有業으로 自由買賣를 得올 터인 蔘稅가 尙未發表야 輿情嗷喁오니 相當稅額을 發表야 以便措處라 얏더라,기사; 사회,852
度支部令第十四號,○度支部令第十四號    外國人旅費規程        〔續〕第六條  政府에셔 聘用하기 爲하야 召  喚 時 朿裝費四百五十圜以內와  旅費二百圜以內를 支給이라  前項境遇에 家族을 携伴 時 其旅  費의 實費를 支給이라第七條  公務를 因하거나 賜暇觧職을  因하야 卽時歸國하 者 前條에 准  하야 束裝費及旅費를 支給이라  但公務를 因하야 歸國하 時 其滯  在中은 別로히 十五圜以內의 日給을  支給을 得홈第八條  第六條第一項及第七條但書  의 境遇 度支部大臣이 其支給額을  定이라第九條  觧職者 監督長官의 推量을  依하야 前條의 束裝費及旅費를 文給  지아니도 有이라等  級  滊車及船費  車馬費每十里  日給  宿泊料  食卓料一等月俸二百圜以上  一等實費  八十錢  二圜  六圜  二圜二等月俸六十圜以上  一等實費  五十錢  一圜  四圜  一圜五十錢三等月俸六十圜未滿  二等實費  三十錢  五十錢  二圜  七十錢四等日給一圜五十錢以上  三等實費  十  錢  五十錢  一圜  三十錢五等日給一圜五十錢未滿  三等實費  十  錢  四十錢  六十錢  三十錢  光武十年八月二十五日,기사; 정치,544
